정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
GGB233003134,동탄2아이파크1단지,37.1613167,127.1194667,2025-10-31,55530.0,31240,경기도 화성시,경기BIS
GGB233003135,동탄2아이파크2단지,37.1600333,127.1200333,2025-10-31,55531.0,31240,경기도 화성시,경기BIS
GGB233003136,동탄호수공원,37.1672,127.1064667,2025-10-31,55532.0,31240,경기도 화성시,경기BIS
GGB233003137,계룡리슈빌.금호어울림,37.16465,127.1065333,2025-10-31,55533.0,31240,경기도 화성시,경기BIS
GGB233003138,금강팬테리움,37.2830667,126.8192167,2025-10-31,55534.0,31240,경기도 화성시,경기BIS
GGB233003139,금강팬트리움,37.2833167,126.8196,2025-10-31,55535.0,31240,경기도 화성시,경기BIS
GGB233003140,대방노블랜드3차,37.28685,126.8162667,2025-10-31,55536.0,31240,경기도 화성시,경기BIS
GGB233003141,반도유보라,37.28045,126.82265,2025-10-31,55537.0,31240,경기도 화성시,경기BIS
GGB233003142,반도유보라.아이비파크,37.2786,126.8221667,2025-10-31,55538.0,31240,경기도 화성시,경기BIS
GGB233003143,반도유보라.아이비파크,37.2783333,126.8219833,2025-10-31,55539.0,31240,경기도 화성시,경기BIS
GGB233003144,새솔고,37.2742333,126.8277833,2025-10-31,55540.0,31240,경기도 화성시,경기BIS
GGB233003145,새솔고,37.2745333,126.8279833,2025-10-31,55541.0,31240,경기도 화성시,경기BIS
GGB233003146,에코팜타운,37.2879333,126.8091167,2025-10-31,55542.0,31240,경기도 화성시,경기BIS
GGB233003147,이지더원,37.2838167,126.8221333,2025-10-31,55543.0,31240,경기도 화성시,경기BIS
GGB233003148,휴먼빌,37.2805833,126.8228,2025-10-31,55544.0,31240,경기도 화성시,경기BIS
GGB233003149,금강팬테리움,37.2838,126.8219167,2025-10-31,55545.0,31240,경기도 화성시,경기BIS
GGB233003150,대방노블랜드3차,37.28655,126.8161,2025-10-31,55546.0,31240,경기도 화성시,경기BIS
GGB233003151,에코팜타운,37.2877,126.807,2025-10-31,55547.0,31240,경기도 화성시,경기BIS
GGB233003152,대방노블랜드1차,37.2864333,126.82025,2025-10-31,55548.0,31240,경기도 화성시,경기BIS
GGB233003153,요진Y시티,37.2865667,126.8203833,2025-10-31,55549.0,31240,경기도 화성시,경기BIS
GGB233000687,태안119안전센터,37.2111167,127.0385333,2025-10-31,37462.0,31240,경기도 화성시,경기BIS
GGB233000688,육일1리입구,37.2084833,126.72445,2025-10-31,37196.0,31240,경기도 화성시,경기BIS
GGB233000689,용소교차로,37.0806333,126.98775,2025-10-31,36472.0,31240,경기도 화성시,경기BIS
GGB233000690,용소교차로,37.08075,126.9876,2025-10-31,36473.0,31240,경기도 화성시,경기BIS
GGB233000694,동탄테크노벨리(중),37.2109333,127.09885,2025-10-31,55852.0,31240,경기도 화성시,경기BIS
GGB233000695,병점역후문,37.20605,127.0320333,2025-10-31,36338.0,31240,경기도 화성시,경기BIS
GGB233000696,진안5통.병점육교,37.2086167,127.0304167,2025-10-31,36336.0,31240,경기도 화성시,경기BIS
GGB233000697,황계동,37.21795,127.0195833,2025-10-31,36321.0,31240,경기도 화성시,경기BIS
GGB233000698,현대트랜시스(중),37.2163,127.1036667,2025-10-31,55853.0,31240,경기도 화성시,경기BIS
GGB233000699,황계동입구,37.2226,127.0140667,2025-10-31,36323.0,31240,경기도 화성시,경기BIS
GGB233000700,황계동,37.2182167,127.01965,2025-10-31,36322.0,31240,경기도 화성시,경기BIS
GGB233000701,병점역후문,37.2068333,127.0319167,2025-10-31,36339.0,31240,경기도 화성시,경기BIS
GGB233000702,병점역사거리,37.2069833,127.0356333,2025-10-31,36345.0,31240,경기도 화성시,경기BIS
GGB233000703,병점사거리.병점역입구,37.2083833,127.0344333,2025-10-31,36753.0,31240,경기도 화성시,경기BIS
GGB233000704,병점입구.화남아파트.병점육교,37.2105833,127.0324833,2025-10-31,36340.0,31240,경기도 화성시,경기BIS
GGB233000705,대황교.활주로,37.2270167,127.0244667,2025-10-31,36332.0,31240,경기도 화성시,경기BIS
GGB233000706,대황교.활주로,37.22765,127.0246667,2025-10-31,36333.0,31240,경기도 화성시,경기BIS
GGB233000707,병점입구.병점육교.화남아파트,37.2106667,127.0328667,2025-10-31,36341.0,31240,경기도 화성시,경기BIS
GGB233000708,동부출장소.병점초등학교,37.2087167,127.0345,2025-10-31,36342.0,31240,경기도 화성시,경기BIS
GGB233000709,현대트랜시스(중),37.2172833,127.1038167,2025-10-31,55854.0,31240,경기도 화성시,경기BIS
GGB233000710,동탄테크노벨리(중),37.21195,127.0989167,2025-10-31,55855.0,31240,경기도 화성시,경기BIS
GGB233000711,삼미.쌍용아파트,37.2432,126.9533,2025-10-31,37324.0,31240,경기도 화성시,경기BIS
GGB233000712,천천리입구,37.2435167,126.9474667,2025-10-31,37316.0,31240,경기도 화성시,경기BIS
GGB233000713,천천리,37.2445833,126.9420167,2025-10-31,37312.0,31240,경기도 화성시,경기BIS
GGB233000714,일광사,37.2444,126.93945,2025-10-31,37308.0,31240,경기도 화성시,경기BIS
GGB233000715,전승아파트,37.2462833,126.93055,2025-10-31,37304.0,31240,경기도 화성시,경기BIS
GGB233000716,원평,37.25005,126.9236333,2025-10-31,37295.0,31240,경기도 화성시,경기BIS
GGB233000717,51사단,37.2508667,126.9209,2025-10-31,37290.0,31240,경기도 화성시,경기BIS
GGB233000718,숙곡리천불사,37.24805,126.8982167,2025-10-31,37237.0,31240,경기도 화성시,경기BIS
GGB233000719,쌍학리,37.24825,126.89245,2025-10-31,37620.0,31240,경기도 화성시,경기BIS
GGB233000720,구포리과수원,37.2394,126.8805167,2025-10-31,37200.0,31240,경기도 화성시,경기BIS
GGB233000721,비봉중고등학교,37.2368667,126.8739,2025-10-31,37186.0,31240,경기도 화성시,경기BIS
GGB233000722,비봉초등학교후문,37.2362167,126.8682333,2025-10-31,37171.0,31240,경기도 화성시,경기BIS
GGB233000723,천산아파트,37.2364667,126.8659833,2025-10-31,37169.0,31240,경기도 화성시,경기BIS
GGB233000724,삼화리,37.2362,126.8637167,2025-10-31,37162.0,31240,경기도 화성시,경기BIS
GGB233000725,양노3리,37.22685,126.8582167,2025-10-31,37153.0,31240,경기도 화성시,경기BIS
GGB233000726,북양1리.염티고개,37.2220833,126.8398333,2025-10-31,36043.0,31240,경기도 화성시,경기BIS
GGB233000727,북양1리.봉림사,37.21925,126.8321,2025-10-31,36035.0,31240,경기도 화성시,경기BIS
GGB233000728,루나포레아파트,37.2152,126.8308833,2025-10-31,36029.0,31240,경기도 화성시,경기BIS
GGB233000729,(구)남양읍행정복지센터,37.2115167,126.8228,2025-10-31,36025.0,31240,경기도 화성시,경기BIS
GGB233000730,남양사거리,37.2091333,126.81905,2025-10-31,36019.0,31240,경기도 화성시,경기BIS
GGB233000731,우림아파트,37.2054833,126.80585,2025-10-31,36009.0,31240,경기도 화성시,경기BIS
GGB233000732,남양6리.남양1리,37.2039,126.8015333,2025-10-31,36008.0,31240,경기도 화성시,경기BIS
GGB233000733,쌍송리입구.은장고개,37.2022,126.7890667,2025-10-31,37115.0,31240,경기도 화성시,경기BIS
GGB233000734,두곡리,37.2048,126.7841667,2025-10-31,37110.0,31240,경기도 화성시,경기BIS
GGB233000735,재래시장.마도삼거리,37.2063,126.7800667,2025-10-31,37107.0,31240,경기도 화성시,경기BIS
GGB233000736,마도사거리,37.2069,126.77425,2025-10-31,37106.0,31240,경기도 화성시,경기BIS
GGB233000737,외국인보호소,37.2079667,126.76655,2025-10-31,37103.0,31240,경기도 화성시,경기BIS
GGB233000738,구리섬휴게소,37.2084833,126.7647,2025-10-31,37102.0,31240,경기도 화성시,경기BIS
GGB233000739,삼존리,37.2111833,126.75905,2025-10-31,37099.0,31240,경기도 화성시,경기BIS
GGB233000740,돼지고개.삼존리물미,37.2114,126.7537667,2025-10-31,37098.0,31240,경기도 화성시,경기BIS
GGB233000741,신흥사,37.1898167,126.7135833,2025-10-31,37062.0,31240,경기도 화성시,경기BIS
GGB233000742,상안1리,37.1851,126.7098167,2025-10-31,37059.0,31240,경기도 화성시,경기BIS
GGB233000743,상안1.2리,37.18275,126.7066667,2025-10-31,37049.0,31240,경기도 화성시,경기BIS
GGB233000744,상안2리.SK주유소,37.1790167,126.7080333,2025-10-31,37057.0,31240,경기도 화성시,경기BIS
GGB233000745,장외리,37.1741833,126.6808333,2025-10-31,37021.0,31240,경기도 화성시,경기BIS
GGB233000746,장외리.지긋말,37.1684667,126.6785,2025-10-31,37017.0,31240,경기도 화성시,경기BIS
GGB233000747,큰말입구,37.1658667,126.675,2025-10-31,37014.0,31240,경기도 화성시,경기BIS
GGB233000748,송교1리,37.1635,126.669,2025-10-31,37013.0,31240,경기도 화성시,경기BIS
GGB233000749,개경촌,37.1647167,126.6642833,2025-10-31,37006.0,31240,경기도 화성시,경기BIS
GGB233000750,병점중학교,37.2106,127.0392,2025-10-31,36479.0,31240,경기도 화성시,경기BIS
GGB233000751,큰말,37.2496333,126.8483833,2025-10-31,55856.0,31240,경기도 화성시,경기BIS
GGB233000752,큰말,37.2497333,126.84815,2025-10-31,55857.0,31240,경기도 화성시,경기BIS
GGB233000753,제부해수탕,37.1671833,126.659,2025-10-31,36763.0,31240,경기도 화성시,경기BIS
GGB233000754,광평삼거리,37.1748167,126.6889167,2025-10-31,37564.0,31240,경기도 화성시,경기BIS
GGB233000755,목성머리,37.1731167,126.6972,2025-10-31,37578.0,31240,경기도 화성시,경기BIS
GGB233000756,상안1.2리,37.1825833,126.7065,2025-10-31,37048.0,31240,경기도 화성시,경기BIS
GGB233000757,상안1리,37.1851167,126.7097,2025-10-31,37058.0,31240,경기도 화성시,경기BIS
GGB233000758,상안리.한국발효,37.1930833,126.7167,2025-10-31,37471.0,31240,경기도 화성시,경기BIS
GGB233000759,삼존리자동차성능시험장,37.2108,126.7605167,2025-10-31,37100.0,31240,경기도 화성시,경기BIS
GGB233000760,구리섬휴게소,37.2094667,126.76305,2025-10-31,37101.0,31240,경기도 화성시,경기BIS
GGB233000761,외국인보호소,37.20805,126.7671167,2025-10-31,37104.0,31240,경기도 화성시,경기BIS
GGB233000762,마도사거리,37.20715,126.7746,2025-10-31,37105.0,31240,경기도 화성시,경기BIS
GGB233000763,재래시장.마도삼거리,37.20635,126.7807667,2025-10-31,37108.0,31240,경기도 화성시,경기BIS
GGB233000764,두곡리,37.2055333,126.7831667,2025-10-31,37109.0,31240,경기도 화성시,경기BIS
GGB233000765,남양6리.남양1리,37.2039833,126.8009667,2025-10-31,36007.0,31240,경기도 화성시,경기BIS
GGB233000766,우림아파트,37.20565,126.8061333,2025-10-31,36010.0,31240,경기도 화성시,경기BIS
GGB233000767,남양성지,37.2075333,126.8154333,2025-10-31,36014.0,31240,경기도 화성시,경기BIS
GGB233001819,효원납골공원,37.1421833,126.9583167,2025-10-31,37860.0,31240,경기도 화성시,경기BIS
GGB233001820,동오리종점,37.1319833,126.9532,2025-10-31,37861.0,31240,경기도 화성시,경기BIS
GGB233001821,신리천,37.1842333,127.1070833,2025-10-31,55509.0,31240,경기도 화성시,경기BIS
GGB233001822,신리주유소앞,37.1628,126.9767333,2025-10-31,37878.0,31240,경기도 화성시,경기BIS
GGB233001823,신리앞,37.1632833,126.9783,2025-10-31,37862.0,31240,경기도 화성시,경기BIS
GGB233001824,양감면행정복지센터,37.0818333,126.945,2025-10-31,37794.0,31240,경기도 화성시,경기BIS
GGB233001825,하길리,37.1080167,126.9078167,2025-10-31,55745.0,31240,경기도 화성시,경기BIS
GGB233001826,요당성지,37.06805,126.93075,2025-10-31,60030.0,31240,경기도 화성시,경기BIS
GGB233001827,제약단지.하길리입구,37.0905333,126.91545,2025-10-31,37344.0,31240,경기도 화성시,경기BIS
GGB233001828,남양뉴타운.현대2차,37.2007167,126.8255167,2025-10-31,36001.0,31240,경기도 화성시,경기BIS
GGB233001829,제약공단후문,37.0906833,126.9115167,2025-10-31,37869.0,31240,경기도 화성시,경기BIS
GGB233001830,충만주유소,37.0796167,126.9427167,2025-10-31,60033.0,31240,경기도 화성시,경기BIS
GGB233001831,동양콘크리트입구,37.0889333,126.9322167,2025-10-31,55834.0,31240,경기도 화성시,경기BIS
GGB233001832,야목역,37.26165,126.8842333,2025-10-31,37872.0,31240,경기도 화성시,경기BIS
GGB233001834,구포리입구,37.2540833,126.8713167,2025-10-31,37874.0,31240,경기도 화성시,경기BIS
GGB233001835,상신리,37.09465,126.8942167,2025-10-31,37875.0,31240,경기도 화성시,경기BIS
GGB233001836,상신리,37.0947167,126.89455,2025-10-31,37876.0,31240,경기도 화성시,경기BIS
GGB233001837,신한바이오캠,37.0881,126.9388167,2025-10-31,55835.0,31240,경기도 화성시,경기BIS
GGB233001838,마산포,37.23875,126.6631833,2025-10-31,55866.0,31240,경기도 화성시,경기BIS
GGB233001839,고포1리,37.2408,126.6673167,2025-10-31,37884.0,31240,경기도 화성시,경기BIS
GGB233001840,융건릉입구,37.2067667,126.9890167,2025-10-31,36996.0,31240,경기도 화성시,경기BIS
GGB233001841,융건릉입구,37.2070333,126.989,2025-10-31,36997.0,31240,경기도 화성시,경기BIS
GGB233001842,중외제약사거리,37.2015,127.0030667,2025-10-31,36998.0,31240,경기도 화성시,경기BIS
GGB233001843,중외제약사거리,37.2021,127.0021667,2025-10-31,36999.0,31240,경기도 화성시,경기BIS
GGB233001844,반송초중교,37.1899,127.06965,2025-10-31,37887.0,31240,경기도 화성시,경기BIS
GGB233001845,반송초중교,37.1902167,127.06965,2025-10-31,37888.0,31240,경기도 화성시,경기BIS
GGB233001846,나루고등학교,37.18795,127.0729333,2025-10-31,37889.0,31240,경기도 화성시,경기BIS
GGB233001847,나루고등학교,37.1881667,127.0730667,2025-10-31,37890.0,31240,경기도 화성시,경기BIS
GGB233001848,동양파라곤,37.18645,127.0773167,2025-10-31,37891.0,31240,경기도 화성시,경기BIS
GGB233001849,동양파라곤,37.1861167,127.0776,2025-10-31,37892.0,31240,경기도 화성시,경기BIS
GGB233001850,제부도입구,37.17285,126.6596833,2025-10-31,55347.0,31240,경기도 화성시,경기BIS
GGB233001851,신리천공원,37.1833333,127.1107,2025-10-31,55510.0,31240,경기도 화성시,경기BIS
GGB233001852,대방노블랜드.풍림아이원,37.1303167,126.9270833,2025-10-31,37895.0,31240,경기도 화성시,경기BIS
GGB233001853,향남중고등학교,37.1289333,126.9269167,2025-10-31,37896.0,31240,경기도 화성시,경기BIS
GGB233001854,한일베라체.행정초교,37.1260167,126.9242167,2025-10-31,37897.0,31240,경기도 화성시,경기BIS
GGB233001855,에일린의뜰.휴먼시아6단지,37.1261167,126.9198833,2025-10-31,37898.0,31240,경기도 화성시,경기BIS
GGB233001856,신명스카이뷰.휴먼시아5단지,37.1263167,126.9159,2025-10-31,37899.0,31240,경기도 화성시,경기BIS
GGB233001857,신명스카이뷰.우미린,37.1277,126.9151167,2025-10-31,37900.0,31240,경기도 화성시,경기BIS
GGB233001858,우미린아파트.향일고,37.1298333,126.9176333,2025-10-31,37901.0,31240,경기도 화성시,경기BIS
GGB233001859,향남지웰2차아파트,37.1297167,126.9195833,2025-10-31,37902.0,31240,경기도 화성시,경기BIS
GGB233001860,화성소방서.향남홈플러스,37.1305333,126.9213,2025-10-31,37903.0,31240,경기도 화성시,경기BIS
GGB233001861,의료복합,37.1836333,127.1133,2025-10-31,55511.0,31240,경기도 화성시,경기BIS
GGB233001862,가재4리,37.14095,126.91595,2025-10-31,37904.0,31240,경기도 화성시,경기BIS
GGB233001863,신성미소지움아파트,37.13875,126.9136333,2025-10-31,37905.0,31240,경기도 화성시,경기BIS
GGB233001864,발안삼거리,37.1347667,126.91145,2025-10-31,37912.0,31240,경기도 화성시,경기BIS
GGB233001865,신성미소지움아파트,37.13925,126.9145,2025-10-31,37906.0,31240,경기도 화성시,경기BIS
GGB233001866,수영오거리.수영지구,37.2374333,126.9607167,2025-10-31,37907.0,31240,경기도 화성시,경기BIS
GGB233001867,수영오거리.수영지구,37.2372667,126.9607833,2025-10-31,37908.0,31240,경기도 화성시,경기BIS
GGB233001868,수영초.우방아이유쉘1단지,37.2365667,126.9554667,2025-10-31,37909.0,31240,경기도 화성시,경기BIS
GGB233001869,수영초등학교,37.2363833,126.9544,2025-10-31,37910.0,31240,경기도 화성시,경기BIS
GGB233001870,신창아파트,37.23655,126.9533,2025-10-31,37911.0,31240,경기도 화성시,경기BIS
GGB233001871,장외리.오리골,37.1767833,126.6665833,2025-10-31,55348.0,31240,경기도 화성시,경기BIS
GGB233001872,제부해수탕,37.1669333,126.6592333,2025-10-31,37925.0,31240,경기도 화성시,경기BIS
GGB233001873,장외리,37.1700167,126.6791333,2025-10-31,37930.0,31240,경기도 화성시,경기BIS
GGB233001874,장외리,37.1700167,126.6790333,2025-10-31,37926.0,31240,경기도 화성시,경기BIS
GGB233001875,숲풀안앞,37.1742,126.68565,2025-10-31,37784.0,31240,경기도 화성시,경기BIS
GGB233001876,숲풀안앞,37.1742833,126.6856,2025-10-31,37783.0,31240,경기도 화성시,경기BIS
GGB233001877,하길1리,37.1116167,126.93145,2025-10-31,37785.0,31240,경기도 화성시,경기BIS
GGB233001878,하길1리,37.1112833,126.93065,2025-10-31,37779.0,31240,경기도 화성시,경기BIS
GGB233001879,호반5차.르파비스,37.1822667,127.1237333,2025-10-31,55512.0,31240,경기도 화성시,경기BIS
GGB233001880,호반5차.르파비스,37.1826,127.1236167,2025-10-31,55513.0,31240,경기도 화성시,경기BIS
GGB233001881,하내연수원,37.1844333,126.6897167,2025-10-31,37936.0,31240,경기도 화성시,경기BIS
GGB233001883,신수리,37.2265833,126.9356833,2025-10-31,36604.0,31240,경기도 화성시,경기BIS
GGB233001884,전곡삼거리,37.1871667,126.68925,2025-10-31,37924.0,31240,경기도 화성시,경기BIS
GGB233001885,전곡리.엠보트,37.1955667,126.6648667,2025-10-31,37781.0,31240,경기도 화성시,경기BIS
GGB233001886,전곡항.서해랑케이블카,37.1870667,126.6526667,2025-10-31,37921.0,31240,경기도 화성시,경기BIS
GGB233001887,느티나무앞,37.1743,126.69135,2025-10-31,37928.0,31240,경기도 화성시,경기BIS
