grid_id,lon,lat,x_5179,y_5179,region_code,region,region_kind,pop,elderly,elderly_ratio,households,houses,workers,a0009,a1014,a1519,a2024,a2529,a3034,a3539,a4044,a4549,a5054,a5559,a6064,a6569,a70p
다사4512,126.88579,37.20973,945500.0,1912500.0,31240330,비봉면,면,63.0,26.0,0.4127,33.0,28.0,8.0,0,0.0,0.0,0.0,0.0,5.0,5.0,8.0,5.0,5.0,8.0,8.0,8.0,18.0
다사4513,126.88571,37.21874,945500.0,1913500.0,31240330,비봉면,면,36.0,0.0,0.0,30.0,29.0,0,0,0.0,0,7.0,16.0,5.0,0,0.0,5.0,5.0,5.0,0,0.0,0
다사4514,126.88564,37.22775,945500.0,1914500.0,31240330,비봉면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사4515,126.88557,37.23677,945500.0,1915500.0,31240330,비봉면,면,13.0,15.0,1.1538,8.0,8.0,14.0,0,0,0,0,0,0,0,0,0,0,0.0,5.0,5.0,10.0
다사4516,126.8855,37.24578,945500.0,1916500.0,31240330,비봉면,면,93.0,54.0,0.5806,48.0,38.0,160.0,0.0,0,0,0.0,8.0,8.0,5.0,5.0,8.0,5.0,8.0,18.0,13.0,41.0
다사4517,126.88542,37.25479,945500.0,1917500.0,31240330,비봉면,면,8.0,5.0,0.625,5.0,5.0,3.0,0,0,0,0,0.0,0.0,0,0,0,0,5.0,0,0,5.0
다사4518,126.88535,37.26381,945500.0,1918500.0,31240310,매송면,면,846.0,237.0,0.2801,428.0,421.0,172.0,32.0,40.0,36.0,24.0,36.0,40.0,50.0,54.0,65.0,75.0,69.0,99.0,99.0,138.0
다사4519,126.88528,37.27282,945500.0,1919500.0,31240310,매송면,면,123.0,39.0,0.3171,61.0,43.0,256.0,13.0,0,0.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,18.0,28.0,13.0,26.0
다사4520,126.8852,37.28183,945500.0,1920500.0,31240310,매송면,면,190.0,75.0,0.3947,79.0,73.0,703.0,0.0,5.0,5.0,5.0,19.0,14.0,8.0,5.0,8.0,13.0,18.0,18.0,18.0,57.0
다사4600,126.89792,37.10162,946500.0,1900500.0,31240140,향남읍,읍,8452.0,630.0,0.0745,4170.0,2831.0,738.0,805.0,324.0,194.0,326.0,859.0,1144.0,1068.0,1005.0,683.0,560.0,462.0,391.0,274.0,356.0
다사4601,126.89784,37.11063,946500.0,1901500.0,31240140,향남읍,읍,2852.0,178.0,0.0624,1532.0,488.0,384.0,185.0,64.0,85.0,148.0,433.0,501.0,358.0,292.0,221.0,164.0,130.0,97.0,71.0,107.0
다사4602,126.89777,37.11965,946500.0,1902500.0,31240140,향남읍,읍,1428.0,51.0,0.0357,453.0,452.0,57.0,289.0,171.0,68.0,25.0,34.0,55.0,189.0,252.0,143.0,87.0,42.0,21.0,23.0,28.0
다사4603,126.8977,37.12866,946500.0,1903500.0,31240140,향남읍,읍,5910.0,763.0,0.1291,1702.0,1764.0,721.0,351.0,343.0,292.0,258.0,320.0,336.0,436.0,544.0,596.0,673.0,562.0,440.0,292.0,471.0
다사4604,126.89763,37.13767,946500.0,1904500.0,31240140,향남읍,읍,216.0,119.0,0.5509,61.0,25.0,714.0,0.0,0,5.0,8.0,11.0,13.0,13.0,8.0,13.0,8.0,13.0,13.0,18.0,101.0
다사4605,126.89756,37.14669,946500.0,1905500.0,31240380,팔탄면,면,153.0,29.0,0.1895,50.0,13.0,436.0,0,5.0,0,14.0,23.0,24.0,21.0,13.0,8.0,13.0,8.0,8.0,8.0,21.0
다사4606,126.89749,37.1557,946500.0,1906500.0,31240380,팔탄면,면,135.0,18.0,0.1333,41.0,24.0,581.0,0.0,0.0,5.0,8.0,33.0,25.0,8.0,5.0,5.0,5.0,13.0,13.0,8.0,10.0
다사4607,126.89742,37.16472,946500.0,1907500.0,31240380,팔탄면,면,739.0,119.0,0.161,262.0,184.0,2845.0,18.0,13.0,13.0,54.0,80.0,83.0,76.0,57.0,54.0,61.0,62.0,59.0,52.0,67.0
다사4608,126.89734,37.17373,946500.0,1908500.0,31240380,팔탄면,면,318.0,34.0,0.1069,86.0,30.0,1387.0,0,0,0.0,23.0,43.0,59.0,34.0,23.0,28.0,29.0,25.0,23.0,13.0,21.0
다사4609,126.89727,37.18274,946500.0,1909500.0,31240380,팔탄면,면,133.0,31.0,0.2331,48.0,43.0,103.0,10.0,0.0,0.0,5.0,8.0,13.0,13.0,8.0,13.0,8.0,13.0,23.0,13.0,18.0
다사4610,126.8972,37.19176,946500.0,1910500.0,31240380,팔탄면,면,134.0,36.0,0.2687,53.0,23.0,593.0,0,0,5.0,11.0,23.0,13.0,8.0,8.0,13.0,8.0,13.0,8.0,8.0,28.0
다사4611,126.89713,37.20077,946500.0,1911500.0,31240330,비봉면,면,193.0,98.0,0.5078,93.0,68.0,289.0,5.0,0.0,5.0,5.0,8.0,5.0,8.0,8.0,8.0,13.0,18.0,23.0,33.0,65.0
다사4612,126.89706,37.20978,946500.0,1912500.0,31240330,비봉면,면,58.0,34.0,0.5862,29.0,18.0,30.0,5.0,5.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,8.0,5.0,8.0,8.0,26.0
다사4613,126.89699,37.2188,946500.0,1913500.0,31240330,비봉면,면,8.0,5.0,0.625,5.0,5.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,5.0,0,5.0
다사4614,126.89691,37.22781,946500.0,1914500.0,31240330,비봉면,면,28.0,23.0,0.8214,13.0,13.0,3.0,0,0,0,0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,18.0
다사4615,126.89684,37.23682,946500.0,1915500.0,31240330,비봉면,면,218.0,100.0,0.4587,98.0,95.0,120.0,5.0,0.0,0.0,8.0,13.0,13.0,5.0,8.0,5.0,13.0,23.0,38.0,33.0,67.0
다사4616,126.89677,37.24584,946500.0,1916500.0,31240330,비봉면,면,196.0,83.0,0.4235,78.0,58.0,127.0,0.0,0,5.0,8.0,8.0,8.0,8.0,8.0,13.0,18.0,23.0,18.0,13.0,70.0
다사4617,126.8967,37.25485,946500.0,1917500.0,31240310,매송면,면,113.0,50.0,0.4425,53.0,43.0,67.0,0,0.0,0,5.0,5.0,8.0,5.0,5.0,5.0,13.0,18.0,23.0,8.0,42.0
다사4618,126.89663,37.26387,946500.0,1918500.0,31240310,매송면,면,28.0,15.0,0.5357,13.0,5.0,72.0,0,0,0,0.0,8.0,0,0,5.0,0.0,8.0,5.0,8.0,5.0,10.0
다사4619,126.89655,37.27288,946500.0,1919500.0,31240310,매송면,면,68.0,31.0,0.4559,23.0,23.0,54.0,0,5.0,5.0,5.0,8.0,5.0,5.0,5.0,8.0,8.0,13.0,5.0,0.0,31.0
다사4620,126.89648,37.28189,946500.0,1920500.0,31240310,매송면,면,23.0,15.0,0.6522,18.0,13.0,50.0,0,0,0,0,0.0,0,0,0,0,0.0,8.0,5.0,5.0,10.0
다사4700,126.90917,37.10168,947500.0,1900500.0,31240140,향남읍,읍,3003.0,295.0,0.0982,1670.0,1564.0,192.0,237.0,76.0,53.0,117.0,433.0,581.0,342.0,273.0,159.0,159.0,157.0,120.0,116.0,179.0
다사4701,126.9091,37.11069,947500.0,1901500.0,31240140,향남읍,읍,6976.0,437.0,0.0626,2601.0,2555.0,1413.0,879.0,646.0,458.0,229.0,306.0,429.0,644.0,987.0,734.0,597.0,366.0,263.0,178.0,259.0
다사4702,126.90903,37.1197,947500.0,1902500.0,31240140,향남읍,읍,7845.0,672.0,0.0857,3356.0,3095.0,1928.0,950.0,497.0,307.0,303.0,483.0,638.0,782.0,1048.0,703.0,574.0,501.0,389.0,255.0,417.0
다사4703,126.90896,37.12872,947500.0,1903500.0,31240140,향남읍,읍,6447.0,679.0,0.1053,1583.0,1060.0,3058.0,411.0,268.0,263.0,346.0,458.0,530.0,572.0,617.0,650.0,648.0,543.0,461.0,294.0,385.0
다사4704,126.90889,37.13773,947500.0,1904500.0,31240140,향남읍,읍,4724.0,660.0,0.1397,1485.0,1542.0,839.0,198.0,172.0,357.0,238.0,325.0,255.0,330.0,341.0,392.0,508.0,469.0,483.0,270.0,390.0
다사4705,126.90882,37.14674,947500.0,1905500.0,31240140,향남읍,읍,53.0,5.0,0.0943,18.0,18.0,27.0,0.0,0,5.0,5.0,8.0,5.0,5.0,0,5.0,5.0,8.0,8.0,5.0,0.0
다사4706,126.90875,37.15576,947500.0,1906500.0,31240380,팔탄면,면,93.0,28.0,0.3011,35.0,24.0,313.0,5.0,0,0.0,8.0,8.0,13.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,20.0
다사4707,126.90868,37.16477,947500.0,1907500.0,31240380,팔탄면,면,1369.0,265.0,0.1936,513.0,453.0,485.0,46.0,33.0,28.0,52.0,107.0,110.0,85.0,110.0,103.0,159.0,132.0,146.0,99.0,166.0
다사4708,126.90861,37.17379,947500.0,1908500.0,31240380,팔탄면,면,326.0,82.0,0.2515,108.0,88.0,453.0,10.0,8.0,8.0,8.0,34.0,35.0,33.0,23.0,13.0,18.0,28.0,28.0,33.0,49.0
다사4709,126.90854,37.1828,947500.0,1909500.0,31240380,팔탄면,면,338.0,95.0,0.2811,130.0,118.0,52.0,16.0,8.0,8.0,8.0,18.0,18.0,18.0,23.0,18.0,23.0,48.0,43.0,38.0,57.0
다사4710,126.90847,37.19181,947500.0,1910500.0,31240380,팔탄면,면,261.0,78.0,0.2989,98.0,88.0,101.0,5.0,5.0,8.0,8.0,16.0,23.0,13.0,8.0,13.0,18.0,33.0,43.0,28.0,50.0
다사4711,126.9084,37.20083,947500.0,1911500.0,31240120,봉담읍,읍,33.0,23.0,0.697,18.0,8.0,12.0,5.0,0.0,0.0,0.0,0,0.0,0,5.0,0.0,0,8.0,5.0,8.0,15.0
다사4712,126.90833,37.20984,947500.0,1912500.0,31240120,봉담읍,읍,5.0,5.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5.0,0
다사4713,126.90826,37.21885,947500.0,1913500.0,31240120,봉담읍,읍,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사4714,126.90819,37.22787,947500.0,1914500.0,31240330,비봉면,면,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사4715,126.90812,37.23688,947500.0,1915500.0,31240330,비봉면,면,28.0,10.0,0.3571,13.0,13.0,8.0,0,0,0,5.0,0,5.0,0,0,0,0.0,0.0,5.0,5.0,5.0
다사4716,126.90804,37.2459,947500.0,1916500.0,31240310,매송면,면,113.0,49.0,0.4336,49.0,36.0,90.0,5.0,0.0,5.0,5.0,5.0,5.0,8.0,5.0,8.0,8.0,13.0,23.0,8.0,41.0
다사4717,126.90797,37.25491,947500.0,1917500.0,31240310,매송면,면,283.0,115.0,0.4064,139.0,123.0,169.0,10.0,8.0,5.0,8.0,13.0,13.0,13.0,8.0,18.0,18.0,28.0,43.0,33.0,82.0
다사4718,126.9079,37.26392,947500.0,1918500.0,31240310,매송면,면,104.0,53.0,0.5096,38.0,33.0,72.0,0.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,13.0,8.0,13.0,13.0,40.0
다사4719,126.90783,37.27294,947500.0,1919500.0,31240310,매송면,면,0,0,0.0,0,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
다사4720,126.90776,37.28195,947500.0,1920500.0,31240310,매송면,면,93.0,47.0,0.5054,43.0,38.0,46.0,0,0.0,5.0,0,5.0,8.0,8.0,0.0,8.0,5.0,8.0,13.0,13.0,34.0
다사4800,126.92042,37.10173,948500.0,1900500.0,31240140,향남읍,읍,113.0,44.0,0.3894,38.0,33.0,130.0,0.0,5.0,5.0,5.0,5.0,13.0,8.0,8.0,8.0,5.0,8.0,13.0,18.0,26.0
다사4801,126.92035,37.11075,948500.0,1901500.0,31240140,향남읍,읍,6782.0,443.0,0.0653,2405.0,2425.0,427.0,926.0,590.0,395.0,209.0,318.0,514.0,633.0,863.0,658.0,532.0,398.0,309.0,205.0,238.0
다사4802,126.92028,37.11976,948500.0,1902500.0,31240140,향남읍,읍,4646.0,654.0,0.1408,2372.0,1756.0,729.0,269.0,198.0,199.0,212.0,389.0,426.0,372.0,441.0,419.0,390.0,346.0,335.0,262.0,392.0
다사4803,126.92022,37.12877,948500.0,1903500.0,31240140,향남읍,읍,17194.0,1380.0,0.0803,5801.0,5032.0,4345.0,1353.0,1631.0,1522.0,936.0,906.0,847.0,984.0,1848.0,2165.0,1819.0,1037.0,765.0,541.0,839.0
다사4804,126.92015,37.13779,948500.0,1904500.0,31240140,향남읍,읍,1412.0,351.0,0.2486,649.0,637.0,1673.0,56.0,64.0,62.0,67.0,65.0,67.0,66.0,82.0,122.0,156.0,123.0,125.0,105.0,246.0
다사4805,126.92008,37.1468,948500.0,1905500.0,31240380,팔탄면,면,548.0,177.0,0.323,184.0,166.0,219.0,16.0,8.0,13.0,20.0,41.0,37.0,33.0,35.0,29.0,46.0,45.0,49.0,52.0,125.0
다사4806,126.92001,37.15581,948500.0,1906500.0,31240120,봉담읍,읍,543.0,59.0,0.1087,78.0,67.0,1787.0,5.0,5.0,8.0,58.0,103.0,128.0,58.0,43.0,23.0,18.0,18.0,23.0,18.0,41.0
다사4807,126.91994,37.16483,948500.0,1907500.0,31240120,봉담읍,읍,140.0,29.0,0.2071,48.0,33.0,442.0,0.0,0.0,5.0,13.0,18.0,20.0,8.0,8.0,8.0,8.0,18.0,13.0,8.0,21.0
다사4808,126.91987,37.17384,948500.0,1908500.0,31240120,봉담읍,읍,5.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,5.0,0.0,0,0,0,0.0,0,0.0,0
다사4809,126.9198,37.18286,948500.0,1909500.0,31240380,팔탄면,면,56.0,26.0,0.4643,13.0,13.0,57.0,0,0,0,5.0,5.0,5.0,8.0,5.0,5.0,0,5.0,13.0,13.0,13.0
다사4810,126.91973,37.19187,948500.0,1910500.0,31240120,봉담읍,읍,38.0,18.0,0.4737,13.0,13.0,41.0,0,0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,8.0,10.0
다사4811,126.91967,37.20088,948500.0,1911500.0,31240120,봉담읍,읍,148.0,44.0,0.2973,63.0,52.0,192.0,0,5.0,5.0,8.0,13.0,8.0,8.0,5.0,5.0,18.0,18.0,18.0,13.0,31.0
다사4812,126.9196,37.2099,948500.0,1912500.0,31240120,봉담읍,읍,73.0,42.0,0.5753,33.0,28.0,5.0,0.0,5.0,0.0,5.0,8.0,8.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,34.0
다사4813,126.91953,37.21891,948500.0,1913500.0,31240120,봉담읍,읍,1828.0,104.0,0.0569,838.0,855.0,31.0,262.0,62.0,26.0,37.0,102.0,394.0,322.0,190.0,85.0,83.0,78.0,93.0,50.0,54.0
다사4814,126.91946,37.22792,948500.0,1914500.0,31240120,봉담읍,읍,2827.0,136.0,0.0481,1239.0,1258.0,149.0,475.0,102.0,68.0,63.0,136.0,503.0,480.0,312.0,162.0,127.0,127.0,133.0,68.0,68.0
다사4815,126.91939,37.23694,948500.0,1915500.0,31240120,봉담읍,읍,113.0,55.0,0.4867,43.0,38.0,5.0,5.0,8.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,13.0,8.0,8.0,23.0,32.0
다사4816,126.91932,37.24595,948500.0,1916500.0,31240310,매송면,면,173.0,57.0,0.3295,75.0,67.0,169.0,5.0,8.0,5.0,5.0,23.0,8.0,8.0,13.0,8.0,8.0,20.0,21.0,23.0,34.0
다사4817,126.91925,37.25496,948500.0,1917500.0,31240310,매송면,면,175.0,57.0,0.3257,84.0,56.0,119.0,10.0,5.0,5.0,18.0,13.0,13.0,8.0,5.0,8.0,13.0,19.0,19.0,23.0,34.0
다사4818,126.91918,37.26398,948500.0,1918500.0,31240310,매송면,면,18.0,13.0,0.7222,8.0,8.0,17.0,0,0,0,0,5.0,0.0,0.0,5.0,0.0,0,0,5.0,5.0,8.0
다사4819,126.91911,37.27299,948500.0,1919500.0,31240310,매송면,면,18.0,15.0,0.8333,13.0,8.0,9.0,0,0,0,0,0,5.0,0.0,0,0,5.0,8.0,5.0,5.0,10.0
다사4820,126.91904,37.28201,948500.0,1920500.0,31240310,매송면,면,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
다사4900,126.93168,37.10179,949500.0,1900500.0,31240420,양감면,면,231.0,52.0,0.2251,63.0,38.0,425.0,10.0,0.0,5.0,13.0,13.0,33.0,41.0,18.0,8.0,13.0,13.0,18.0,18.0,34.0
다사4901,126.93161,37.1108,949500.0,1901500.0,31240140,향남읍,읍,421.0,120.0,0.285,130.0,115.0,418.0,21.0,8.0,13.0,13.0,23.0,39.0,28.0,45.0,28.0,28.0,23.0,28.0,28.0,92.0
다사4902,126.93154,37.11981,949500.0,1902500.0,31240140,향남읍,읍,301.0,31.0,0.103,96.0,55.0,385.0,18.0,13.0,13.0,13.0,33.0,29.0,29.0,33.0,24.0,23.0,23.0,18.0,8.0,23.0
다사4903,126.93147,37.12883,949500.0,1903500.0,31240140,향남읍,읍,8265.0,538.0,0.0651,2621.0,2514.0,1262.0,754.0,767.0,760.0,446.0,434.0,384.0,497.0,902.0,995.0,914.0,536.0,337.0,214.0,324.0
다사4904,126.93141,37.13784,949500.0,1904500.0,31240140,향남읍,읍,686.0,132.0,0.1924,339.0,331.0,29.0,25.0,30.0,24.0,44.0,35.0,37.0,41.0,44.0,58.0,60.0,76.0,81.0,41.0,91.0
다사4905,126.93134,37.14686,949500.0,1905500.0,31240120,봉담읍,읍,216.0,55.0,0.2546,68.0,53.0,561.0,0.0,5.0,8.0,13.0,19.0,25.0,13.0,13.0,13.0,18.0,18.0,23.0,18.0,37.0
다사4906,126.93127,37.15587,949500.0,1906500.0,31240380,팔탄면,면,740.0,95.0,0.1284,299.0,270.0,1516.0,16.0,8.0,13.0,36.0,71.0,82.0,77.0,52.0,64.0,81.0,70.0,69.0,33.0,62.0
다사4907,126.9312,37.16488,949500.0,1907500.0,31240120,봉담읍,읍,1082.0,222.0,0.2052,414.0,424.0,540.0,27.0,17.0,27.0,43.0,101.0,89.0,85.0,89.0,82.0,86.0,98.0,117.0,86.0,136.0
다사4908,126.93114,37.1739,949500.0,1908500.0,31240120,봉담읍,읍,1524.0,452.0,0.2966,557.0,502.0,845.0,61.0,66.0,49.0,68.0,77.0,57.0,64.0,107.0,94.0,140.0,133.0,155.0,136.0,316.0
다사4909,126.93107,37.18291,949500.0,1909500.0,31240120,봉담읍,읍,596.0,168.0,0.2819,191.0,163.0,1302.0,13.0,8.0,13.0,33.0,54.0,54.0,33.0,38.0,39.0,43.0,48.0,55.0,53.0,115.0
다사4910,126.931,37.19192,949500.0,1910500.0,31240120,봉담읍,읍,661.0,149.0,0.2254,190.0,177.0,900.0,16.0,5.0,31.0,76.0,58.0,48.0,26.0,34.0,34.0,44.0,61.0,77.0,60.0,89.0
다사4911,126.93093,37.20094,949500.0,1911500.0,31240120,봉담읍,읍,133.0,42.0,0.3158,44.0,43.0,363.0,5.0,5.0,5.0,8.0,13.0,8.0,13.0,8.0,5.0,13.0,8.0,23.0,8.0,34.0
다사4912,126.93087,37.20995,949500.0,1912500.0,31240120,봉담읍,읍,8.0,10.0,1.25,5.0,5.0,3.0,0,0,5.0,0,0,0,0,0,0,5.0,0.0,0,5.0,5.0
다사4913,126.9308,37.21896,949500.0,1913500.0,31240120,봉담읍,읍,58.0,16.0,0.2759,28.0,23.0,5.0,10.0,0,0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,8.0,13.0,8.0,8.0
다사4914,126.93073,37.22798,949500.0,1914500.0,31240120,봉담읍,읍,3560.0,147.0,0.0413,1455.0,1453.0,133.0,651.0,129.0,76.0,53.0,170.0,605.0,601.0,469.0,234.0,178.0,135.0,122.0,73.0,74.0
다사4915,126.93066,37.23699,949500.0,1915500.0,31240120,봉담읍,읍,123.0,50.0,0.4065,48.0,43.0,18.0,0,5.0,8.0,8.0,8.0,5.0,5.0,5.0,8.0,8.0,13.0,18.0,13.0,37.0
다사4916,126.93059,37.24601,949500.0,1916500.0,31240310,매송면,면,872.0,264.0,0.3028,338.0,331.0,258.0,26.0,18.0,8.0,40.0,64.0,56.0,45.0,30.0,52.0,84.0,95.0,99.0,51.0,213.0
다사4917,126.93053,37.25502,949500.0,1917500.0,31240310,매송면,면,918.0,206.0,0.2244,384.0,368.0,123.0,32.0,23.0,40.0,40.0,57.0,55.0,48.0,49.0,50.0,90.0,114.0,110.0,85.0,121.0
다사5000,126.94293,37.10184,950500.0,1900500.0,31240420,양감면,면,73.0,31.0,0.4247,42.0,13.0,460.0,0.0,0,0,0,8.0,8.0,8.0,8.0,5.0,5.0,8.0,8.0,8.0,23.0
다사5001,126.94286,37.11085,950500.0,1901500.0,31240140,향남읍,읍,130.0,26.0,0.2,43.0,23.0,424.0,0.0,0,0,8.0,13.0,19.0,14.0,8.0,8.0,13.0,8.0,13.0,13.0,13.0
다사5002,126.9428,37.11987,950500.0,1902500.0,31240140,향남읍,읍,219.0,73.0,0.3333,70.0,48.0,778.0,0,0,8.0,13.0,29.0,23.0,13.0,8.0,5.0,13.0,23.0,28.0,18.0,55.0
다사5003,126.94273,37.12888,950500.0,1903500.0,31240140,향남읍,읍,296.0,91.0,0.3074,104.0,70.0,631.0,5.0,8.0,8.0,13.0,20.0,23.0,13.0,13.0,23.0,23.0,38.0,23.0,33.0,58.0
다사5004,126.94266,37.13789,950500.0,1904500.0,31240140,향남읍,읍,198.0,15.0,0.0758,68.0,53.0,370.0,16.0,5.0,5.0,13.0,23.0,23.0,13.0,13.0,13.0,23.0,28.0,23.0,5.0,10.0
다사5005,126.9426,37.14691,950500.0,1905500.0,31240120,봉담읍,읍,282.0,78.0,0.2766,113.0,93.0,389.0,10.0,8.0,13.0,8.0,23.0,13.0,13.0,8.0,13.0,24.0,33.0,33.0,18.0,60.0
다사5006,126.94253,37.15592,950500.0,1906500.0,31240120,봉담읍,읍,60.0,5.0,0.0833,38.0,38.0,3.0,5.0,5.0,0,5.0,5.0,5.0,5.0,12.0,5.0,8.0,5.0,0.0,0.0,5.0
다사5007,126.94247,37.16494,950500.0,1907500.0,31240120,봉담읍,읍,314.0,36.0,0.1146,152.0,148.0,52.0,32.0,8.0,13.0,26.0,25.0,45.0,35.0,19.0,18.0,23.0,18.0,18.0,13.0,23.0
다사5008,126.9424,37.17395,950500.0,1908500.0,31240120,봉담읍,읍,192.0,36.0,0.1875,73.0,38.0,833.0,10.0,5.0,5.0,13.0,13.0,27.0,18.0,8.0,8.0,18.0,13.0,28.0,13.0,23.0
다사5009,126.94233,37.18296,950500.0,1909500.0,31240120,봉담읍,읍,505.0,128.0,0.2535,194.0,148.0,1110.0,16.0,8.0,8.0,28.0,42.0,44.0,39.0,28.0,29.0,47.0,43.0,49.0,28.0,100.0
다사5010,126.94227,37.19198,950500.0,1910500.0,31240120,봉담읍,읍,981.0,232.0,0.2365,421.0,376.0,1398.0,41.0,13.0,29.0,52.0,77.0,64.0,47.0,57.0,64.0,91.0,98.0,112.0,100.0,132.0
다사5011,126.9422,37.20099,950500.0,1911500.0,31240120,봉담읍,읍,325.0,90.0,0.2769,141.0,95.0,1247.0,5.0,5.0,5.0,35.0,32.0,19.0,13.0,25.0,20.0,24.0,26.0,37.0,35.0,55.0
다사5012,126.94214,37.21,950500.0,1912500.0,31240120,봉담읍,읍,357.0,5.0,0.014,8.0,5.0,80.0,0,0.0,107.0,196.0,31.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,0,5.0
다사5013,126.94207,37.21902,950500.0,1913500.0,31240120,봉담읍,읍,6160.0,904.0,0.1468,2932.0,2461.0,1131.0,352.0,237.0,256.0,396.0,463.0,534.0,424.0,502.0,491.0,605.0,516.0,482.0,359.0,545.0
다사5014,126.942,37.22803,950500.0,1914500.0,31240120,봉담읍,읍,8391.0,329.0,0.0392,3232.0,3199.0,1888.0,1631.0,388.0,199.0,168.0,405.0,1345.0,1447.0,1137.0,534.0,327.0,272.0,227.0,165.0,164.0
다사5015,126.94194,37.23705,950500.0,1915500.0,31240120,봉담읍,읍,2062.0,94.0,0.0456,717.0,711.0,81.0,409.0,131.0,63.0,48.0,68.0,240.0,312.0,289.0,173.0,101.0,84.0,65.0,48.0,46.0
다사5016,126.94187,37.24606,950500.0,1916500.0,31240310,매송면,면,1192.0,351.0,0.2945,570.0,495.0,631.0,21.0,28.0,34.0,56.0,49.0,71.0,50.0,53.0,91.0,111.0,132.0,144.0,125.0,226.0
다사5017,126.9418,37.25507,950500.0,1917500.0,31240310,매송면,면,43.0,10.0,0.2326,18.0,18.0,5.0,0.0,0,5.0,0,8.0,5.0,0,0.0,0.0,5.0,8.0,13.0,5.0,5.0
다사5100,126.95418,37.10189,951500.0,1900500.0,31240420,양감면,면,161.0,49.0,0.3043,48.0,48.0,55.0,5.0,5.0,5.0,8.0,14.0,15.0,13.0,13.0,8.0,8.0,18.0,13.0,13.0,36.0
다사5101,126.95412,37.11091,951500.0,1901500.0,31240140,향남읍,읍,131.0,31.0,0.2366,33.0,23.0,415.0,0.0,0,0,8.0,18.0,26.0,13.0,8.0,8.0,0,8.0,13.0,8.0,23.0
다사5102,126.95405,37.11992,951500.0,1902500.0,31240140,향남읍,읍,389.0,65.0,0.1671,94.0,58.0,1728.0,10.0,8.0,8.0,34.0,69.0,66.0,34.0,38.0,13.0,18.0,18.0,18.0,18.0,47.0
다사5103,126.95399,37.12893,951500.0,1903500.0,31240140,향남읍,읍,262.0,13.0,0.0496,73.0,18.0,1605.0,13.0,5.0,8.0,18.0,42.0,47.0,34.0,18.0,13.0,13.0,18.0,18.0,8.0,5.0
다사5104,126.95392,37.13795,951500.0,1904500.0,31240140,향남읍,읍,362.0,80.0,0.221,101.0,69.0,1326.0,5.0,8.0,5.0,30.0,45.0,61.0,50.0,18.0,18.0,13.0,23.0,23.0,28.0,52.0
다사5105,126.95386,37.14696,951500.0,1905500.0,31240430,정남면,면,123.0,13.0,0.1057,33.0,8.0,413.0,5.0,5.0,0,8.0,5.0,23.0,23.0,18.0,13.0,8.0,8.0,8.0,8.0,5.0
다사5106,126.95379,37.15597,951500.0,1906500.0,31240430,정남면,면,109.0,51.0,0.4679,13.0,0.0,344.0,0,0.0,0.0,8.0,8.0,8.0,13.0,8.0,5.0,5.0,8.0,8.0,5.0,46.0
다사5107,126.95373,37.16499,951500.0,1907500.0,31240430,정남면,면,274.0,97.0,0.354,113.0,83.0,423.0,10.0,5.0,8.0,13.0,8.0,29.0,23.0,8.0,13.0,13.0,28.0,43.0,38.0,59.0
다사5108,126.95366,37.174,951500.0,1908500.0,31240430,정남면,면,164.0,20.0,0.122,45.0,13.0,680.0,5.0,0,0,20.0,20.0,40.0,23.0,13.0,8.0,8.0,8.0,13.0,5.0,15.0
다사5109,126.9536,37.18302,951500.0,1909500.0,31240430,정남면,면,88.0,36.0,0.4091,33.0,23.0,200.0,0.0,5.0,0.0,0,8.0,5.0,8.0,5.0,5.0,5.0,13.0,8.0,8.0,28.0
다사5110,126.95353,37.19203,951500.0,1910500.0,31240430,정남면,면,39.0,39.0,1.0,8.0,5.0,24.0,0,0,0,5.0,0.0,0.0,0,0,0,8.0,5.0,0,0,39.0
다사5111,126.95347,37.20104,951500.0,1911500.0,31240120,봉담읍,읍,302.0,149.0,0.4934,95.0,68.0,171.0,5.0,8.0,8.0,8.0,13.0,13.0,8.0,8.0,13.0,18.0,18.0,48.0,33.0,116.0
