시군구코드,시군구명,시간코드,외국인구분,남자0009수,남자1014수,남자1519수,남자2024수,남자2529수,남자3034수,남자3539수,남자4044수,남자4549수,남자5054수,남자5559수,남자6064수,남자6569수,여자0009수,여자1014수,여자1519수,여자2024수,여자2529수,여자3034수,여자3539수,여자4044수,여자4549수,여자5054수,여자5559수,여자6064수,여자6569수,연도_월_일
41590,화성시,12,내국인,7891.61,7342.04,7879.27,9744.55,11143.55,11567.98,14714.62,13410.99,13680.83,11371.32,10089.81,6630.33,3446.51,7293.3,6445.21,7249.75,9586.02,10509.68,10965.25,14013.35,11386.44,11280.96,9419.1,8289.18,6162.21,3353.26,20231225
41590,화성시,8,내국인,4817.24,4626.82,5716.94,7057.04,8277.19,8252.42,10271.08,9466.48,10034.1,7875.2,6848.63,4456.21,2343.98,4217.98,4216.36,5071.76,6335.36,7409.09,7192.82,9355.75,7696.66,7531.08,6573.36,5887.85,4294.32,2290.43,20231224
41590,화성시,3,내국인,3116.41,3605.22,3952.93,5343.7,5872.06,5380.57,6779.01,6243.44,5625.82,4286.76,3718.88,2534.51,1145.81,2751.37,3228.12,3511.77,4178.92,4583.21,4758.16,5860.96,4508.98,4135.2,3511.32,3195.73,2146.0,1219.8,20231216
41590,화성시,21,내국인,6950.9,8529.49,8376.62,10083.99,11344.53,11087.3,14170.17,11712.03,11219.95,8557.56,6918.05,4484.26,2198.18,6131.86,7499.76,7585.89,9131.21,10402.68,9933.74,12665.05,10052.13,9455.91,7405.93,6141.56,4169.95,2340.29,20231223
41590,화성시,2,내국인,3260.18,4295.06,4411.48,6159.43,6174.99,5882.11,7424.75,6315.37,5928.93,4580.84,3808.2,2437.01,1317.08,3302.9,3296.99,3872.48,4841.71,5398.56,5173.55,6067.23,5200.02,4578.01,3793.62,3374.06,2396.4,1381.29,20231203
41590,화성시,11,외국인,5.85,77.75,1125.16,2268.04,2521.11,2342.63,1711.24,1205.96,1259.99,1059.59,802.75,320.26,68.81,16.17,42.68,402.17,621.57,779.13,921.06,774.98,668.08,643.31,494.17,333.32,205.7,43.56,20231229
41590,화성시,5,외국인,2.07,20.37,342.01,701.73,820.91,743.24,468.8,318.33,372.71,335.51,247.25,77.41,37.77,4.01,10.13,97.62,196.12,304.59,263.25,238.6,189.14,201.67,166.11,115.07,55.56,15.41,20231213
41590,화성시,18,외국인,1.69,67.28,1131.66,2726.82,2866.88,2130.01,1219.57,626.01,531.44,419.65,286.06,143.37,45.09,19.95,36.7,421.01,644.36,738.64,801.79,547.01,468.7,445.02,359.75,197.36,164.9,35.49,20231223
41590,화성시,4,내국인,2719.07,2917.74,3468.97,4748.77,5186.14,5105.07,6556.02,6102.9,5703.1,4427.83,3689.57,2501.1,1365.74,2562.3,2576.12,3067.45,3302.29,3903.04,4073.61,5640.75,4589.52,4476.21,3521.08,3127.93,2242.27,1254.12,20231222
41590,화성시,12,외국인,3.93,66.72,1004.9,2519.4,2545.18,2277.18,1566.06,1044.48,1104.96,868.88,626.52,226.56,85.94,16.31,34.07,441.97,691.2,849.19,873.23,711.24,600.56,637.94,418.89,267.98,154.09,52.72,20231223
41590,화성시,9,내국인,5745.2,5600.87,6078.26,7579.4,9066.36,9409.74,11672.9,10972.54,10995.61,8619.95,7577.54,5237.26,2643.66,4811.41,4914.14,5693.5,7085.0,8342.21,8424.55,10896.4,9293.01,8565.71,7586.74,6733.69,5011.91,2699.23,20231224
41590,화성시,22,내국인,5875.07,7668.14,6710.59,9898.5,10587.29,9908.51,12760.0,10637.4,9929.47,7521.34,5452.99,3415.87,1644.7,5211.26,6761.31,6467.47,7572.29,8584.96,8340.03,10955.83,8788.08,7705.73,6083.16,4785.95,3579.3,1817.92,20231201
41590,화성시,4,외국인,0.0,13.49,368.9,742.02,904.3,702.91,466.22,229.62,228.59,205.63,102.63,82.69,41.67,5.85,8.3,155.29,217.52,284.28,278.0,225.38,192.03,165.69,143.63,78.06,47.24,13.82,20231222
41590,화성시,1,외국인,2.07,30.37,397.76,817.7,893.01,807.71,478.89,251.86,246.11,211.06,137.3,59.25,22.24,1.7,21.88,160.25,238.43,324.29,279.39,237.6,173.5,167.18,147.59,100.11,40.26,15.86,20231227
41590,화성시,8,외국인,13.4,59.46,959.9,1864.9,2052.58,1875.43,1521.87,984.05,1075.08,927.33,670.43,256.48,60.24,13.8,40.37,335.85,544.53,660.56,739.89,648.38,537.16,499.23,364.01,292.73,165.53,25.61,20231229
41590,화성시,3,내국인,2734.65,3055.0,3736.7,4847.18,5181.58,5207.4,6163.0,6009.82,5212.04,4178.16,3566.55,2466.26,1235.1,2489.46,2724.47,3165.95,3374.59,3955.72,4082.69,5722.88,4423.15,4277.23,3413.2,3016.6,2075.38,1177.7,20231222
41590,화성시,11,내국인,7279.61,6378.37,6276.13,9065.91,10948.98,11108.02,14848.41,13934.21,14737.04,12028.2,10504.77,6711.24,3157.15,6716.02,5840.21,5749.73,7575.68,9304.54,10485.15,13098.98,10347.55,10132.69,8743.61,7811.12,5297.37,3071.84,20231216
41590,화성시,13,외국인,9.02,73.37,943.04,2203.01,2188.63,1987.6,1412.28,933.87,792.37,690.86,532.1,206.9,45.51,11.6,50.29,303.33,548.4,823.79,765.52,608.56,527.62,547.9,454.04,261.21,131.69,50.35,20231216
41590,화성시,19,외국인,5.85,70.23,845.68,1827.83,1972.39,1631.37,1084.08,655.2,629.62,433.91,315.05,101.55,52.32,4.08,41.15,404.27,569.08,669.19,684.47,575.78,480.09,411.78,343.09,204.16,101.58,57.98,20231212
41590,화성시,10,내국인,6161.36,5743.56,5682.25,8136.65,9482.58,9643.75,12497.94,11401.09,11621.01,9318.3,8159.52,5599.67,2903.84,5082.15,5215.46,5415.87,6942.38,8648.28,8716.72,11689.65,9620.67,9428.17,8177.15,7456.02,5267.01,3079.36,20231217
41590,화성시,6,외국인,0.0,25.6,509.04,1017.64,1088.62,1164.82,965.38,694.23,786.31,805.36,502.95,178.63,63.1,0.0,16.34,213.37,306.2,362.28,390.88,335.33,312.3,311.96,225.47,172.68,81.11,22.56,20231201
41590,화성시,20,외국인,0.0,38.63,860.52,1876.13,2027.36,1545.7,858.54,503.56,412.44,304.52,236.09,100.37,29.43,12.09,30.97,319.12,419.91,574.46,554.37,439.57,339.42,339.47,292.57,166.34,136.8,33.65,20231217
41590,화성시,7,내국인,3539.74,3691.61,4354.42,7750.7,8900.11,8665.08,11453.44,11406.91,12172.26,10984.98,9383.69,5869.67,2612.61,3481.2,3300.1,3382.08,4726.75,5656.97,6339.03,8441.24,7370.4,7096.98,6004.81,5426.07,3773.88,1983.7,20231201
41590,화성시,11,외국인,7.38,60.22,853.64,2031.01,2140.94,1996.14,1477.73,919.02,892.8,876.98,589.86,250.71,78.93,13.63,41.82,278.96,535.6,800.16,646.54,601.9,545.63,582.8,415.96,262.9,150.7,50.43,20231216
41590,화성시,21,외국인,0.0,52.63,663.17,1414.0,1486.06,1319.98,815.72,439.22,433.52,330.24,221.57,66.87,23.26,8.08,39.92,311.8,405.04,550.6,533.12,408.39,292.45,327.91,235.62,146.96,91.07,29.62,20231211
41590,화성시,14,외국인,12.88,87.95,938.06,1871.72,1938.43,1958.08,1570.57,1015.15,1152.78,1013.83,665.15,261.28,85.9,13.53,36.82,397.54,643.46,839.76,904.83,730.63,594.52,649.36,478.42,302.57,152.74,73.29,20231208
41590,화성시,16,외국인,7.71,67.17,1105.21,2561.48,2885.1,2075.9,1190.04,608.59,611.32,439.53,324.08,150.12,53.28,20.6,38.06,332.57,583.04,762.0,806.49,541.86,468.39,468.85,355.87,233.9,153.56,35.51,20231224
41590,화성시,9,내국인,7195.69,5144.1,5811.76,9745.06,11224.44,10103.23,13289.55,13362.92,14631.22,13615.68,11923.21,7841.37,3823.61,6753.75,4669.55,4653.55,5588.48,7216.95,8697.1,11641.89,9751.95,9224.67,8227.64,7478.59,5603.05,3065.67,20231212
41590,화성시,7,외국인,4.0,39.63,769.32,1592.46,1737.31,1786.13,1454.19,966.93,985.56,831.75,618.21,231.97,67.24,2.07,25.51,291.36,453.8,579.43,558.72,523.32,510.98,448.2,335.09,238.48,108.0,38.65,20231220
41590,화성시,20,내국인,7368.6,8729.34,7453.91,10532.27,11489.07,11370.87,14888.81,12728.45,11940.74,9196.06,7018.72,4623.87,2320.61,6821.9,7810.65,7061.41,8886.44,10208.97,10184.93,13364.88,10830.05,9626.43,7466.44,6168.87,4370.05,2125.63,20231209
41590,화성시,20,외국인,0.0,36.42,701.33,1545.76,1799.29,1477.79,918.72,465.77,541.19,390.48,182.03,94.28,43.03,13.79,31.83,357.81,495.87,604.59,619.38,453.2,391.72,376.59,257.25,166.83,92.17,39.33,20231206
41590,화성시,1,외국인,1.76,30.04,292.03,710.11,761.93,648.71,436.45,209.29,233.71,164.81,112.22,48.47,29.36,0.0,12.19,157.54,224.8,322.82,347.6,224.32,181.42,158.8,139.19,90.92,36.38,18.0,20231208
41590,화성시,21,내국인,5655.06,7223.21,7987.14,9341.63,10325.26,10417.96,12581.88,10825.81,9524.38,7360.27,5893.6,3888.22,1959.54,5400.5,6236.28,6820.52,7938.69,9080.97,8880.17,10795.6,8894.09,8104.08,6241.77,5168.64,3686.66,1928.34,20231225
41590,화성시,15,외국인,7.92,62.11,1089.71,2327.8,2477.23,2223.24,1504.77,929.62,988.9,865.23,520.86,229.8,52.66,11.93,27.89,414.45,585.38,788.12,854.45,631.27,463.18,578.86,417.42,277.29,162.29,45.46,20231209
41590,화성시,15,외국인,7.4,63.91,1078.55,2317.08,2481.17,2205.27,1658.47,999.85,1135.92,910.55,661.87,293.29,53.81,16.29,40.1,454.24,684.74,848.09,910.87,688.95,649.61,655.59,544.66,292.55,178.6,61.29,20231229
41590,화성시,19,외국인,2.01,59.93,921.18,1934.52,2060.97,1773.45,1130.68,656.01,661.92,437.06,302.4,113.49,43.48,8.01,44.23,398.01,583.54,729.28,699.91,544.43,507.56,443.16,359.13,208.17,106.69,35.5,20231218
41590,화성시,12,외국인,7.61,80.15,1116.9,2436.33,2717.18,2504.65,1808.57,1272.16,1195.46,1126.45,737.7,304.22,92.81,13.75,35.81,456.97,776.24,1021.61,1132.46,948.58,738.55,688.76,537.02,357.55,162.88,52.82,20231221
41590,화성시,23,외국인,0.0,44.84,507.77,1034.17,1081.26,973.56,586.45,344.0,317.8,218.08,182.31,79.63,13.65,4.08,18.14,204.81,299.07,427.95,344.33,267.85,221.37,206.16,182.23,109.16,68.34,20.27,20231211
41590,화성시,4,외국인,0.0,36.36,486.44,943.34,1000.51,818.47,494.91,235.21,259.57,207.25,109.34,80.39,28.7,2.0,28.3,178.67,236.6,311.99,317.94,222.28,216.38,187.09,166.9,116.16,63.98,19.56,20231230
41590,화성시,19,내국인,8103.84,9229.11,8865.07,10329.82,11867.55,11746.52,14981.3,13164.0,12796.53,9873.01,8080.61,5265.07,2563.62,7334.9,8044.99,7999.15,9418.71,11273.88,11276.63,14715.0,11741.31,10900.54,8623.67,7264.12,5085.87,2486.48,20231223
41590,화성시,5,외국인,4.08,11.22,354.33,759.32,883.99,803.74,552.65,291.71,365.85,290.91,183.28,87.79,39.6,4.15,18.4,165.66,225.93,297.18,313.64,225.68,216.72,193.74,202.4,119.75,57.23,19.36,20231221
41590,화성시,7,내국인,3869.24,3896.17,4795.43,7611.33,8319.49,8527.46,10895.28,10680.48,11678.55,10176.15,8602.45,5252.74,2469.64,3652.73,3547.91,3807.34,4651.73,5859.87,6373.47,8621.61,7258.26,7189.21,5882.04,5276.7,3902.84,2022.1,20231222
41590,화성시,13,외국인,3.45,63.17,1031.46,2443.52,2755.98,2048.67,1468.72,714.06,796.83,606.14,443.59,173.72,73.15,11.32,30.2,324.31,655.29,837.78,820.3,570.64,488.01,536.42,340.18,305.04,163.52,47.34,20231210
41590,화성시,10,내국인,7237.46,5508.45,6374.34,10317.38,11622.57,10517.64,13888.66,14191.7,15552.29,14808.1,13000.4,8597.28,4378.06,6920.71,5376.19,5425.51,6223.0,8071.36,9513.56,12826.81,10761.0,10335.77,9032.34,8275.13,6000.91,3485.28,20231212
41590,화성시,19,외국인,9.53,61.18,1085.23,2340.16,2375.84,1942.88,1150.82,657.1,672.52,463.43,319.17,147.13,45.52,12.09,51.02,463.06,662.56,760.47,801.15,597.13,512.04,525.11,398.59,199.4,118.99,25.0,20231222
41590,화성시,6,외국인,0.0,33.65,501.75,951.2,1120.61,1057.67,1003.03,661.54,797.95,756.38,495.81,176.98,57.17,9.93,10.39,175.51,246.52,347.32,394.05,342.05,317.36,296.91,240.56,148.21,70.12,33.6,20231206
41590,화성시,18,외국인,3.62,54.43,964.98,2232.69,2487.24,2023.82,1221.04,775.78,735.63,506.53,346.2,161.29,61.05,15.85,43.22,436.86,616.31,796.26,769.65,622.46,562.48,505.62,383.77,236.09,114.27,40.55,20231215
41590,화성시,11,내국인,7582.01,6689.55,7704.4,11619.95,13225.9,12330.81,16453.36,16579.71,17861.91,16233.64,14819.52,9528.16,4878.53,6916.36,5987.86,6117.01,7676.29,9346.08,10923.93,13824.06,12051.83,11460.13,9922.22,8956.9,6839.94,4108.12,20231226
41590,화성시,5,외국인,2.07,18.24,281.84,644.81,705.85,655.54,466.36,279.25,302.72,259.1,184.61,51.12,38.4,2.07,11.98,114.53,198.18,263.35,268.33,217.27,197.37,156.82,126.34,89.98,73.82,12.54,20231211
41590,화성시,13,외국인,7.61,72.09,842.61,1909.62,2078.43,2047.32,1549.73,1091.22,1189.31,1144.22,692.92,295.48,82.53,13.67,28.2,343.59,583.96,878.0,884.87,799.18,661.35,687.89,476.85,346.59,169.17,69.26,20231207
41590,화성시,14,내국인,9031.73,8399.03,6833.05,9418.7,10477.07,11140.95,14397.41,13911.99,14394.64,12180.76,10506.57,7136.02,3608.78,8887.32,7197.25,6646.96,7801.41,9712.97,10297.87,13466.21,11625.4,11476.03,9855.76,8653.69,6254.51,3571.72,20231202
41590,화성시,18,내국인,8034.18,8545.21,7139.95,10132.11,11211.78,11250.27,14031.86,12657.14,12032.89,9342.79,7727.55,5014.47,2503.14,7230.12,8034.08,6800.97,8619.28,9935.06,10171.84,13150.9,10640.6,9634.78,7651.88,6588.44,4724.13,2435.76,20231210
41590,화성시,8,내국인,4520.64,4397.51,5393.38,7182.55,8215.26,8479.99,10971.83,10209.88,11157.37,9264.77,7820.57,5159.13,2530.01,3781.06,3901.45,4561.08,5777.9,6658.24,7087.65,8962.65,7502.78,7545.2,6411.28,5582.11,4386.96,2337.42,20231223
41590,화성시,14,외국인,15.22,66.42,864.12,1821.01,1848.37,1891.54,1554.13,1029.72,1133.07,1001.55,686.33,282.99,57.47,9.97,33.85,383.93,585.77,769.0,908.93,698.26,573.41,576.17,512.65,337.65,157.09,76.13,20231205
41590,화성시,6,내국인,2912.32,2887.08,3506.17,6113.98,6594.68,6830.38,9005.9,8615.84,8702.4,7873.83,6501.8,4112.16,1935.03,2511.07,2472.95,2959.74,3781.86,4774.56,4787.25,6665.02,5832.52,5395.73,4661.29,4160.68,2837.68,1482.99,20231215
41590,화성시,13,내국인,7637.81,7914.39,8202.64,9466.33,11134.79,11129.18,14131.67,12821.39,13090.7,10861.1,9442.39,6650.71,3576.28,6886.93,7024.64,7652.98,8877.27,10443.1,10574.04,14132.77,11529.65,11708.04,9965.21,9040.91,6590.36,3439.73,20231231
41590,화성시,18,내국인,9561.34,8840.25,7672.75,11231.59,12358.4,11438.7,14133.82,13551.73,13259.49,10982.13,8805.02,5512.88,2593.46,9344.23,7918.84,6189.35,8195.06,9580.7,10155.67,13663.41,10961.69,10160.92,8328.54,6569.83,4500.3,2457.07,20231218
41590,화성시,17,외국인,11.7,83.81,1115.61,2338.13,2356.63,2167.67,1398.03,894.53,883.3,603.43,459.41,209.71,81.05,11.99,39.91,479.4,665.0,857.15,923.69,759.62,673.61,614.49,479.79,218.77,142.9,49.24,20231221
41590,화성시,3,내국인,2567.97,2701.88,2778.13,4479.95,4800.36,4722.32,6147.71,5420.27,5042.89,4043.37,3294.08,2168.52,1176.4,2476.3,2271.07,2605.65,3117.89,3684.74,3848.09,5568.59,4268.86,3961.82,3139.54,2829.85,1996.43,1096.17,20231207
41590,화성시,7,외국인,1.69,36.72,512.14,1304.18,1306.61,1149.83,804.73,489.57,447.15,360.08,271.56,91.79,57.89,5.71,14.63,181.06,350.75,397.17,367.95,294.02,227.45,258.27,194.23,150.82,80.58,28.4,20231210
41590,화성시,19,내국인,8072.48,8878.01,9089.34,10478.38,11710.23,11879.69,14985.17,13158.16,11945.65,9254.32,7616.93,5038.25,2433.59,7668.42,7798.36,7944.21,9964.39,11472.51,11508.53,14475.83,11138.25,10440.99,8374.38,6903.79,4986.72,2714.22,20231224
41590,화성시,18,내국인,7669.74,8297.01,7421.62,10069.33,10840.67,11164.85,13985.69,12320.56,11485.24,8994.97,7262.9,4677.53,2477.53,6410.38,6972.42,6922.27,8268.81,9846.49,9902.75,12498.7,10196.84,9506.2,7342.95,6308.42,4268.22,2375.28,20231217
41590,화성시,21,외국인,0.0,44.65,905.67,2081.65,2178.1,1654.75,1057.32,466.2,352.73,314.36,234.13,116.62,37.79,18.6,38.97,346.56,543.94,656.81,696.06,442.68,359.78,317.16,272.47,168.81,110.82,31.32,20231224
41590,화성시,20,외국인,0.0,38.1,772.04,1849.32,1841.42,1516.37,939.07,420.78,464.52,337.8,239.17,104.55,35.69,9.93,28.09,306.32,532.74,628.73,623.77,441.62,351.34,309.63,257.18,173.59,131.25,30.14,20231210
41590,화성시,9,외국인,8.06,72.79,892.67,1925.27,2014.0,1960.0,1588.69,1045.07,1097.11,969.44,714.33,309.9,66.09,13.77,34.2,380.63,578.15,704.85,773.47,684.9,593.71,548.1,367.81,283.4,166.06,53.22,20231226
41590,화성시,6,외국인,2.07,35.19,520.66,984.17,1140.98,1162.08,924.6,602.51,726.94,762.47,507.79,213.41,44.75,6.22,10.49,145.59,303.95,381.61,416.85,368.16,303.01,304.44,239.34,191.74,72.35,33.42,20231214
41590,화성시,22,내국인,5187.09,6290.31,6263.39,9193.11,10214.48,10068.03,12087.1,10513.01,9665.22,7195.26,5556.59,3758.79,1803.19,5057.85,5244.3,5384.8,6876.1,7760.52,7967.69,10120.36,8260.22,7551.68,5663.14,4452.11,3275.12,1811.24,20231218
41590,화성시,23,내국인,3910.3,4772.33,5643.41,7593.94,8314.72,8180.62,9758.73,8731.73,8090.87,6123.19,4642.89,3075.47,1500.2,3885.16,4239.97,4518.7,5580.69,6462.67,6496.02,8457.01,6806.25,6177.17,4733.52,3908.3,2851.84,1461.74,20231221
41590,화성시,13,외국인,7.61,67.47,979.61,2057.1,2254.62,2052.12,1452.59,1016.97,1022.62,981.41,621.5,266.29,77.42,18.99,49.87,438.73,660.85,866.06,963.32,806.31,682.43,599.54,499.56,326.22,162.32,48.61,20231221
41590,화성시,19,내국인,9298.09,9188.1,7745.87,11131.04,12568.8,11966.18,15323.68,14252.34,13647.56,10385.55,8369.28,5143.56,2393.24,8231.44,7757.89,6851.92,8911.12,10141.59,10790.47,14727.37,11628.33,10529.22,8393.65,6782.77,4444.79,2346.83,20231215
41590,화성시,10,내국인,6876.12,6036.78,6539.6,9982.74,11276.97,10359.65,14167.85,14479.92,15528.48,14469.69,13381.0,8806.9,4303.45,6851.14,5644.94,5742.91,6235.81,7803.61,9386.42,13174.05,10956.67,10814.73,8942.16,8700.76,6171.35,3669.11,20231205
41590,화성시,18,외국인,9.92,56.32,994.79,2244.4,2380.58,1909.63,1097.63,530.72,520.01,357.63,241.76,129.49,25.58,17.95,36.01,342.12,578.02,744.1,722.15,486.86,371.27,387.42,320.1,197.39,135.37,37.09,20231217
41590,화성시,2,외국인,1.76,19.94,260.01,683.82,837.86,609.6,398.66,223.1,248.25,168.84,109.31,50.44,24.4,2.07,6.3,167.51,217.36,265.89,310.7,210.66,157.81,135.24,122.92,93.36,62.67,19.59,20231205
41590,화성시,0,외국인,0.0,15.25,279.88,637.36,713.37,681.61,469.74,206.06,212.98,165.51,106.92,65.82,21.81,4.15,13.85,142.61,174.64,276.27,313.02,199.52,184.69,155.46,117.04,86.81,43.21,9.98,20231221
41590,화성시,9,외국인,11.46,70.01,823.12,1780.19,2010.11,1898.06,1476.5,1006.33,1134.83,1010.22,683.1,315.51,89.09,11.97,26.29,341.63,601.35,781.62,754.56,666.47,597.31,572.13,393.0,325.02,146.69,55.81,20231213
41590,화성시,13,외국인,12.86,63.05,1038.51,2347.34,2503.03,2007.14,1209.75,703.29,692.77,494.57,396.11,171.76,58.26,14.48,25.86,355.81,615.46,727.74,825.07,593.96,480.72,445.77,425.95,287.95,165.38,44.2,20231224
41590,화성시,10,외국인,9.69,58.99,818.01,1979.94,1955.01,1812.33,1374.93,896.09,928.13,855.52,510.56,231.12,84.6,9.92,33.1,331.74,515.51,712.88,715.94,688.32,570.27,561.81,408.51,295.55,146.57,68.85,20231215
41590,화성시,7,내국인,3828.82,4157.18,5334.33,7611.23,8418.43,8497.54,10967.95,10909.33,11716.67,10561.28,8953.44,5912.24,2646.24,3800.18,3506.1,4068.27,4870.88,5891.98,6430.81,8648.71,7035.31,7060.53,6151.0,5238.75,3861.82,1989.94,20231229
41590,화성시,0,내국인,2414.34,3115.59,3259.06,4919.53,5552.44,5321.57,6758.82,5765.7,5301.63,4075.76,3152.39,1927.77,1060.07,2337.67,2643.89,2858.26,3499.03,3815.8,4212.59,5434.5,4262.2,4156.3,3145.95,2632.99,1798.01,929.52,20231207
41590,화성시,0,내국인,2386.21,3119.88,3374.27,4958.92,5397.74,5389.34,6864.41,6047.53,5438.69,4207.33,3087.88,2007.4,1010.69,2170.38,2629.85,2874.96,3424.24,4080.95,4180.74,5644.61,4378.39,4115.68,3036.59,2727.88,1851.52,987.66,20231208
41590,화성시,18,내국인,9908.05,9605.03,8716.76,10884.01,11978.88,11805.55,15044.67,14654.89,13832.23,11153.24,9246.11,6065.82,2932.38,9361.98,8781.46,7464.14,8616.42,10335.46,11121.99,13982.46,11893.25,11073.68,8947.33,7290.43,5197.5,2758.2,20231229
41590,화성시,18,내국인,7033.39,8693.45,7303.48,9811.8,11230.8,11016.9,13798.36,12377.19,11713.92,8998.45,7350.07,4712.61,2352.65,6859.23,7810.37,6855.99,8447.78,9592.77,10255.11,13096.47,10475.16,9748.45,7635.25,6538.6,4320.82,2241.0,20231203
41590,화성시,7,외국인,7.87,34.43,690.76,1605.57,1672.35,1778.68,1348.2,908.99,1029.38,1028.54,639.58,282.05,55.73,8.3,14.66,264.29,433.62,537.0,608.11,585.55,482.86,451.1,356.77,254.03,95.94,35.14,20231214
41590,화성시,18,내국인,9890.04,8559.23,7148.01,11467.05,12209.01,11305.33,14493.23,13333.6,13400.36,10850.09,8787.35,5432.51,2525.25,9288.62,7708.99,6273.03,7948.69,9480.87,10436.05,13298.84,10784.08,10255.65,7966.29,6454.69,4362.25,2262.59,20231206
41590,화성시,23,내국인,3767.08,4289.97,4465.42,6986.33,7808.96,7556.6,9468.33,8320.95,7378.21,5406.22,4346.99,2840.94,1249.53,3413.02,3832.34,3904.11,4877.87,5858.73,6203.96,7701.89,6490.66,5716.91,4382.1,3644.63,2582.02,1353.12,20231205
41590,화성시,2,내국인,2599.23,2818.54,3022.0,4805.63,5118.68,4906.07,6323.05,5633.35,5045.98,4047.61,3349.39,2098.44,1164.39,2514.25,2314.12,2752.17,3263.69,3785.02,4155.28,5601.19,4297.04,4008.44,3209.7,2954.7,1967.14,1109.63,20231207
41590,화성시,20,외국인,2.01,51.71,830.73,1823.29,1957.73,1627.4,1003.45,518.69,527.1,402.09,256.9,113.38,35.64,5.93,55.12,373.27,579.93,661.79,695.23,533.41,440.18,433.24,284.66,180.03,103.87,29.65,20231218
41590,화성시,6,내국인,2912.36,2680.64,3369.1,5941.05,7029.03,6992.83,9085.25,8970.44,9694.8,8535.42,7403.36,4505.15,1989.37,2573.27,2401.06,2872.99,3586.57,4684.48,4635.01,6505.46,5746.73,5663.33,4681.34,4246.9,2997.14,1467.65,20231207
41590,화성시,8,외국인,9.56,59.86,930.96,1827.46,2127.06,2067.73,1516.33,986.4,978.34,929.6,593.25,242.84,78.31,10.39,37.16,388.87,563.6,777.88,867.52,699.28,580.21,565.45,406.29,336.05,137.98,40.25,20231221
41590,화성시,10,외국인,5.62,66.68,806.91,1849.14,1929.21,1822.79,1316.07,810.37,852.36,747.28,512.78,246.15,70.32,17.68,32.57,272.74,509.58,709.22,622.66,547.28,540.83,512.19,395.83,263.75,156.88,60.1,20231216
41590,화성시,12,외국인,11.76,68.82,1097.99,2320.37,2491.63,2351.59,1811.19,1250.11,1325.67,1176.28,793.97,316.41,85.77,11.89,31.64,424.0,768.53,967.16,1118.68,874.35,724.88,717.64,541.31,359.7,148.25,56.41,20231206
41590,화성시,3,내국인,2720.7,2736.3,3060.74,4699.52,4860.03,4932.27,6296.44,5701.82,4859.11,3991.17,3352.06,2264.56,1251.51,2434.97,2310.97,2636.99,3213.48,3834.42,3932.65,5123.9,4350.0,3998.82,3109.61,3014.35,1917.36,1111.64,20231215
41590,화성시,21,내국인,7033.58,8376.72,7600.29,10679.34,11978.99,11121.47,14492.85,13024.62,12089.89,8615.55,6611.51,4281.05,2035.05,5979.6,6933.28,6638.47,8428.18,9715.52,9616.0,12916.17,10402.75,9065.99,7043.16,5407.86,3908.85,1920.68,20231215
41590,화성시,17,내국인,11160.81,8393.22,7223.34,11023.95,11570.05,10860.0,14117.57,13992.82,14253.19,12213.68,10464.4,6687.54,3221.32,10225.32,8007.02,5934.37,7275.03,9112.1,10714.03,13532.09,11158.35,10716.37,8971.68,7477.83,5296.22,2649.6,20231207
41590,화성시,20,내국인,5564.59,7913.19,6759.89,9244.5,10405.45,10214.3,12740.9,10761.08,10144.13,7253.77,5914.27,3806.7,1821.81,5548.56,6803.75,6387.68,7690.31,8649.1,8748.78,10938.6,9178.04,8210.53,6341.24,5265.19,3680.88,1738.34,20231203
41590,화성시,0,외국인,0.0,34.17,271.76,610.93,610.94,569.56,407.94,262.06,220.57,187.67,86.09,41.37,14.4,4.08,16.25,136.29,206.48,283.73,274.27,216.6,166.63,167.79,137.42,74.37,50.77,20.12,20231201
41590,화성시,15,외국인,7.61,71.03,987.88,2109.69,2182.58,2040.86,1501.73,1038.64,1033.6,880.3,567.39,257.99,91.2,21.99,39.56,437.43,656.4,793.1,1000.96,792.55,646.46,644.45,477.2,350.07,168.33,56.02,20231221
41590,화성시,1,내국인,3745.04,4517.18,5527.11,6679.68,6921.86,6336.06,7935.45,6828.73,6181.81,4763.48,3800.35,2461.74,1374.62,3380.39,3566.95,4536.15,5170.98,5560.74,5619.01,7113.06,5466.01,5141.01,4085.95,3255.13,2416.04,1386.58,20231223
41590,화성시,13,외국인,6.85,49.23,966.85,2392.94,2646.32,2053.86,1232.87,667.79,658.55,517.22,378.56,163.54,49.38,12.02,13.85,365.23,604.37,829.01,735.39,573.12,423.7,413.2,366.26,265.08,144.8,44.22,20231203
41590,화성시,9,내국인,5056.78,4774.05,5326.82,7363.16,8534.05,8993.24,11410.98,10497.42,10467.03,8416.52,7218.08,4956.2,2530.96,4334.05,4604.26,4916.84,6285.64,7665.94,7800.53,9999.04,8303.92,8041.42,7107.0,6394.96,4567.06,2508.73,20231217
41590,화성시,13,내국인,8309.91,7573.81,8246.27,11512.53,12779.15,11800.86,16200.21,16259.44,17247.19,15973.64,14551.83,9390.5,4753.71,8073.02,6676.0,6308.52,7771.19,9710.42,10896.8,14565.45,12469.29,12451.94,10685.28,9540.03,7065.41,4013.74,20231228
