grid_id,period,D,S,zD,zS,mi,quadrant,priority,bin_mi,bin_demand,bin_supply,coverage,freq,pop,workers,elderly_ratio,region,mi_raw,mi_naive,nf,bin_flow,action,region_code,region_kind,d_score,s_score,flow_trips_per_day,nearest_stop_id,nearest_stop_m,lon,lat
다바4797,am,0.322873,0.377256,0.0451,0.0525,-0.0074,mid,0.0,3,3,2,0.8607,2.237,203.0,1295.0,0.2956,양감면,-0.0074,-0.0074,0.423,2,ADD_FREQ,31240420,면,32.29,37.73,50.8,41590-37868,83.6,126.90938,37.07463
다바4798,am,0.736015,0.570289,1.6558,0.72,0.9358,need,1.23049,5,4,3,0.5162,16.376,3945.0,3493.0,0.0416,향남읍,0.9358,0.9358,0.8411,4,ADD_FREQ,31240140,읍,73.6,57.03,986.2,41590-55074,290.3,126.90931,37.08365
다바4799,am,0.388398,0.664418,0.3005,1.0455,-0.745,ok,0.0,1,3,4,0.5155,30.325,68.0,4971.0,0.0,향남읍,-0.745,-0.745,0.2672,1,ADD_FREQ,31240140,읍,38.84,66.44,17.0,41590-37405,290.7,126.90924,37.09266
다바4896,am,0.329285,0.055843,0.0701,-1.0589,1.129,mid,0.0,5,3,1,0.2538,0.0,289.0,291.0,0.3356,양감면,1.129,1.129,0.46884,3,NEW_STOP,31240420,면,32.93,5.58,72.2,41590-37964,447.7,126.9207,37.06568
다바4897,am,0.258311,0.1474,-0.2066,-0.7423,0.5179,mid,0.0,4,2,1,0.67,0.0,187.0,315.0,0.2299,양감면,0.5179,0.5357,0.41479,2,ADD_FREQ,31240420,면,25.83,14.74,46.8,41590-55069,198.0,126.92063,37.07469
다바4898,am,0.268372,0.400113,-0.1674,0.1316,-0.2963,mid,0.0,2,2,2,0.7488,3.355,240.0,778.0,0.2042,향남읍,-0.2963,-0.299,0.44521,3,ADD_FREQ,31240140,읍,26.84,40.01,60.0,41590-55367,150.7,126.92056,37.0837
다바4899,am,0.178944,0.288299,-0.5161,-0.2551,-0.1988,mid,0.0,3,1,2,0.151,3.926,93.0,736.0,0.2796,향남읍,-0.1988,-0.261,0.32546,1,NEW_STOP,31240140,읍,17.89,28.83,23.2,41590-37344,509.4,126.92049,37.09272
다바4996,am,0.261423,0.2427,-0.1945,-0.4128,0.2127,mid,0.0,3,2,1,0.5362,1.181,210.0,652.0,0.1,양감면,0.2127,0.2183,0.41697,2,ADD_FREQ,31240420,면,26.14,24.27,52.5,41590-60030,278.3,126.93194,37.06573
다바4997,am,0.191577,0.04708,-0.4668,-1.0892,0.4955,drt,0.0,4,1,1,0.05,0.253,133.0,486.0,0.2556,양감면,0.4955,0.6224,0.36463,1,DRT,31240420,면,19.16,4.71,33.2,41590-60032,670.3,126.93188,37.07474
다바4998,am,0.242236,0.380192,-0.2693,0.0627,-0.3078,mid,0.0,2,2,2,0.3707,5.468,157.0,532.0,0.3121,양감면,-0.3078,-0.332,0.39624,2,NEW_STOP,31240420,면,24.22,38.02,39.2,41590-55408,377.6,126.93181,37.08376
다바4999,am,0.27713,0.402351,-0.1333,0.1393,-0.2726,mid,0.0,2,2,2,0.2872,7.333,221.0,396.0,0.1674,양감면,-0.2726,-0.2726,0.42573,2,NEW_STOP,31240420,면,27.71,40.24,55.2,41590-55834,427.7,126.93174,37.09277
다바5096,am,0.228829,0.038019,-0.3216,-1.1206,0.7139,mid,0.0,5,2,1,0.05,0.184,265.0,1123.0,0.0566,양감면,0.7139,0.799,0.45145,3,DRT,31240420,면,22.88,3.8,66.2,41590-60029,658.8,126.94319,37.06578
다바5097,am,0.313162,0.37098,0.0072,0.0308,-0.0236,mid,0.0,3,3,2,0.7043,2.859,398.0,976.0,0.1106,양감면,-0.0236,-0.0236,0.51233,3,ADD_FREQ,31240420,면,31.32,37.1,99.5,41590-37857,177.4,126.94313,37.0748
다바5098,am,0.523215,0.74173,0.8262,1.3129,-0.4867,ok,0.0,2,4,4,0.8073,33.0,604.0,491.0,0.1788,양감면,-0.4867,-0.4867,0.57153,3,ADD_FREQ,31240420,면,52.32,74.17,151.0,41590-36778,115.6,126.94306,37.08381
다바5099,am,0.343142,0.447408,0.1241,0.2951,-0.171,mid,0.0,3,3,3,0.5137,7.088,280.0,397.0,0.1571,양감면,-0.171,-0.171,0.46613,3,ADD_FREQ,31240420,면,34.31,44.74,70.0,41590-36106,291.8,126.943,37.09283
다바5197,am,0.282756,0.586748,-0.1113,0.7769,-0.8883,mid,0.0,1,2,3,0.4865,19.061,169.0,246.0,0.2012,양감면,-0.8883,-0.8883,0.4084,2,NEW_STOP,31240420,면,28.28,58.67,42.2,41590-36133,308.1,126.95438,37.07485
다바5198,am,0.276647,0.522912,-0.1352,0.5562,-0.6914,mid,0.0,2,2,3,0.2475,17.698,178.0,55.0,0.3652,양감면,-0.6914,-0.6914,0.40877,2,NEW_STOP,31240420,면,27.66,52.29,44.5,41590-36127,451.5,126.95431,37.08386
다바5199,am,0.330373,0.208311,0.0743,-0.5317,0.606,mid,0.0,4,3,1,0.5845,0.646,278.0,377.0,0.1583,양감면,0.606,0.606,0.46343,3,ADD_FREQ,31240420,면,33.04,20.83,69.5,41590-55462,249.3,126.95425,37.09288
다바5297,am,0.322434,0.680902,0.0434,1.1025,-1.0592,mid,0.0,1,3,4,0.7045,25.777,202.0,559.0,0.1782,양감면,-1.0592,-1.0592,0.41895,2,ADD_FREQ,31240420,면,32.24,68.09,50.5,41590-36150,177.3,126.96563,37.0749
다바5298,am,0.189297,0.145697,-0.4757,-0.7482,0.2153,drt,0.0,3,1,1,0.2075,0.869,89.0,405.0,0.4045,양감면,0.2153,0.2725,0.33664,1,NEW_STOP,31240420,면,18.93,14.57,22.2,41590-36791,475.5,126.96556,37.08392
다바5299,am,0.32918,0.193997,0.0697,-0.5812,0.6508,mid,0.0,4,3,1,0.1295,1.814,400.0,958.0,0.2125,양감면,0.6508,0.6508,0.51206,3,DRT,31240420,면,32.92,19.4,100.0,41590-36165,522.3,126.9655,37.09293
다바5397,am,0.31588,0.522986,0.0178,0.5565,-0.5386,mid,0.0,2,3,3,0.617,10.254,184.0,319.0,0.2228,양감면,-0.5386,-0.5386,0.41239,2,ADD_FREQ,31240420,면,31.59,52.3,46.0,41590-36478,229.8,126.97688,37.07495
다바5398,am,0.303548,0.385964,-0.0303,0.0826,-0.1129,mid,0.0,3,3,2,0.4117,5.338,248.0,794.0,0.1573,양감면,-0.1129,-0.1129,0.44685,3,NEW_STOP,31240420,면,30.35,38.6,62.0,41590-36207,353.0,126.97681,37.08397
다바5399,am,0.300413,0.439093,-0.0425,0.2664,-0.3088,mid,0.0,2,3,2,0.658,5.296,139.0,435.0,0.1655,양감면,-0.3088,-0.3088,0.3727,2,ADD_FREQ,31240420,면,30.04,43.91,34.8,41590-55342,205.2,126.97675,37.09298
다바5497,am,0.236631,0.259007,-0.2912,-0.3564,0.0596,mid,0.0,3,2,2,0.05,3.713,186.0,107.0,0.3763,양감면,0.0596,0.0652,0.41912,2,DRT,31240420,면,23.66,25.9,46.5,41590-36472,625.9,126.98813,37.075
다바5498,am,0.169106,0.447414,-0.5544,0.2951,-0.6236,mid,0.0,2,1,3,0.3933,8.544,38.0,126.0,0.2632,양감면,-0.6236,-0.8496,0.24189,1,NEW_STOP,31240420,면,16.91,44.74,9.5,41590-36473,364.0,126.98806,37.08401
다바5499,am,0.295526,0.291714,-0.0615,-0.2433,0.1817,mid,0.0,3,3,2,0.5403,1.946,249.0,242.0,0.4056,양감면,0.1817,0.1817,0.44889,3,ADD_FREQ,31240420,면,29.55,29.17,62.2,41590-36251,275.8,126.988,37.09303
다사1401,am,0.071466,0.011,-0.9351,-1.214,0.117,mid,0.0,3,0,0,0.05,0.0,13.0,0.0,0.7692,우정읍,0.117,0.2789,0.14293,0,DRT,31240130,읍,7.15,1.1,3.2,41590-60113,9432.9,126.53771,37.10826
다사2208,am,0.270921,0.142392,-0.1575,-0.7596,0.6005,mid,0.0,4,2,1,0.64,0.01,183.0,153.0,0.4645,서신면,0.6005,0.6022,0.41792,2,ADD_FREQ,31240370,면,27.09,14.24,45.8,41590-60007,216.0,126.62702,37.17205
다사2302,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,서신면,0.0,0.0003,0.0,0,DRT,31240370,면,0.0,1.1,0.0,41590-37837,4003.1,126.63889,37.11805
다사2405,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,서신면,0.0,0.0003,0.0,0,DRT,31240370,면,0.0,1.1,0.0,41590-36947,2469.6,126.64985,37.14517
다사2416,am,0.167754,0.271394,-0.5597,-0.3135,-0.1798,mid,0.0,3,1,2,0.2992,2.615,93.0,10.0,0.4194,송산면,-0.1798,-0.2461,0.3327,1,NEW_STOP,31240360,면,16.78,27.14,23.2,41590-55867,420.5,126.64873,37.24431
다사2417,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,908.5,126.64863,37.25333
다사2420,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,3774.4,126.64833,37.28037
다사2508,am,0.401732,0.839279,0.3525,1.6502,-1.2977,ok,0.0,0,3,4,0.8037,61.878,208.0,150.0,0.4327,서신면,-1.2977,-1.2977,0.42309,2,ADD_FREQ,31240370,면,40.17,83.93,52.0,41590-55347,117.8,126.66081,37.17229
다사2511,am,0.164831,0.192734,-0.5711,-0.5856,0.0104,mid,0.0,3,1,1,0.0567,2.086,8.0,22.0,0.0,송산면,0.0104,0.0145,0.05266,0,DRT,31240360,면,16.48,19.27,2.0,41590-55063,566.0,126.66051,37.19933
다사2512,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55063,1457.6,126.66041,37.20834
다사2514,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55189,1365.4,126.66021,37.22637
다사2515,am,0.12645,0.287913,-0.7207,-0.2564,-0.2822,mid,0.0,2,1,2,0.276,3.138,33.0,3.0,0.4545,송산면,-0.2822,-0.4643,0.24189,1,NEW_STOP,31240360,면,12.64,28.79,8.2,41590-55189,434.4,126.66011,37.23538
다사2516,am,0.09616,0.260294,-0.8388,-0.3519,-0.2476,mid,0.0,3,0,2,0.1043,3.409,18.0,7.0,1.1111,송산면,-0.2476,-0.4869,0.18276,0,DRT,31240360,면,9.62,26.03,4.5,41590-60130,537.4,126.66001,37.2444
다사2517,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,873.1,126.65991,37.25341
다사2518,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,1798.4,126.65981,37.26242
다사2519,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,2775.8,126.65971,37.27143
다사2520,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60130,3766.0,126.65961,37.28045
다사2607,am,0.383901,0.838988,0.283,1.6492,-1.3662,ok,0.0,0,3,4,0.8675,56.489,190.0,288.0,0.3105,서신면,-1.3662,-1.3662,0.41921,2,ADD_FREQ,31240370,면,38.39,83.9,47.5,41590-37866,79.5,126.67217,37.16336
다사2608,am,0.300802,0.409497,-0.041,0.164,-0.205,mid,0.0,3,3,2,0.05,11.074,294.0,91.0,0.5646,서신면,-0.205,-0.205,0.47879,3,DRT,31240370,면,30.08,40.95,73.5,41590-37926,671.1,126.67207,37.17237
다사2609,am,0.338595,0.395292,0.1064,0.1149,-0.0085,mid,0.0,3,3,2,0.2442,7.459,251.0,1185.0,0.0717,서신면,-0.0085,-0.0085,0.44166,2,NEW_STOP,31240370,면,33.86,39.53,62.8,41590-37258,453.5,126.67197,37.18138
다사2610,am,0.310181,0.326186,-0.0044,-0.1241,0.1197,mid,0.0,3,3,2,0.3945,3.466,180.0,1248.0,0.0278,서신면,0.1197,0.1197,0.39793,2,NEW_STOP,31240370,면,31.02,32.62,45.0,41590-37595,363.3,126.67187,37.1904
다사2611,am,0.027001,0.107848,-1.1085,-0.8791,-0.0511,mid,0.0,3,0,1,0.05,0.832,5.0,14.0,0.0,송산면,-0.0511,-0.2294,0.04527,0,DRT,31240360,면,2.7,10.78,1.2,41590-37893,596.1,126.67178,37.19941
다사2612,am,0.157756,0.125282,-0.5987,-0.8188,0.1545,mid,0.0,3,1,1,0.0528,1.035,73.0,71.0,0.5068,송산면,0.1545,0.2201,0.3045,1,DRT,31240360,면,15.78,12.53,18.2,41590-36346,568.3,126.67168,37.20842
다사2613,am,0.138344,0.021823,-0.6744,-1.1766,0.3236,mid,0.0,4,1,1,0.05,0.07,33.0,25.0,0.9394,송산면,0.3236,0.5022,0.27582,1,DRT,31240360,면,13.83,2.18,8.2,41590-36346,784.2,126.67158,37.21744
다사2614,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,28.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55195,1315.1,126.67148,37.22645
다사2615,am,0.229603,0.233127,-0.3186,-0.4459,0.114,mid,0.0,3,2,1,0.05,3.009,224.0,93.0,0.5045,송산면,0.114,0.1273,0.43575,2,DRT,31240360,면,22.96,23.31,56.0,41590-55190,628.3,126.67138,37.23546
다사2616,am,0.206954,0.367153,-0.4069,0.0176,-0.3553,mid,0.0,2,2,2,0.2913,5.649,138.0,5.0,0.3623,송산면,-0.3553,-0.4245,0.36806,2,NEW_STOP,31240360,면,20.7,36.72,34.5,41590-55190,425.2,126.67128,37.24447
다사2617,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-55190,1403.0,126.67118,37.25349
다사2618,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,2155.7,126.67108,37.2625
다사2619,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,2785.2,126.67099,37.27151
다사2620,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,3588.4,126.67089,37.28053
다사2703,am,0.198837,0.386737,-0.4385,0.0853,-0.4272,mid,0.0,2,1,2,0.8738,2.373,143.0,15.0,0.3916,서신면,-0.4272,-0.5238,0.38156,2,ADD_FREQ,31240370,면,19.88,38.67,35.8,41590-36489,75.7,126.68382,37.12738
다사2704,am,0.173312,0.011,-0.538,-1.214,0.5042,drt,0.0,4,1,0,0.05,0.0,98.0,16.0,0.4796,서신면,0.5042,0.676,0.34662,1,DRT,31240370,면,17.33,1.1,24.5,41590-37029,765.5,126.68372,37.13639
다사2705,am,0.161096,0.130643,-0.5857,-0.8003,0.1527,mid,0.0,3,1,1,0.5938,0.0,73.0,19.0,0.4247,서신면,0.1527,0.2146,0.32219,1,ADD_FREQ,31240370,면,16.11,13.06,18.2,41590-36840,243.7,126.68362,37.14541
다사2707,am,0.186832,0.232206,-0.4853,-0.4491,-0.0284,mid,0.0,3,1,1,0.05,2.986,93.0,241.0,0.0538,서신면,-0.0284,-0.0363,0.31953,1,DRT,31240370,면,18.68,23.22,23.2,41590-37017,709.8,126.68343,37.16343
다사2708,am,0.413434,0.757252,0.3981,1.3665,-0.9684,ok,0.0,1,3,4,0.5282,53.999,268.0,365.0,0.2201,서신면,-0.9684,-0.9684,0.45959,3,ADD_FREQ,31240370,면,41.34,75.73,67.0,41590-37784,283.1,126.68333,37.17245
다사2709,am,0.181051,0.274235,-0.5079,-0.3037,-0.1566,mid,0.0,3,1,2,0.0515,4.173,118.0,145.0,0.2373,서신면,-0.1566,-0.2041,0.36188,1,DRT,31240370,면,18.11,27.42,29.5,41590-36491,569.1,126.68324,37.18146
다사2710,am,0.209553,0.285221,-0.3967,-0.2657,-0.1105,mid,0.0,3,2,2,0.7532,1.111,118.0,597.0,0.2797,서신면,-0.1105,-0.131,0.36463,1,ADD_FREQ,31240370,면,20.96,28.52,29.5,41590-37511,148.1,126.68314,37.19047
다사2711,am,0.119215,0.011,-0.7489,-1.214,0.272,mid,0.0,4,0,0,0.05,0.0,38.0,41.0,0.2632,서신면,0.272,0.4651,0.23843,1,DRT,31240370,면,11.92,1.1,9.5,41590-37511,1135.6,126.68304,37.19949
다사2712,am,0.116403,0.088962,-0.7599,-0.9444,0.1062,mid,0.0,3,0,1,0.05,0.628,33.0,141.0,0.4545,송산면,0.1062,0.1845,0.22596,0,DRT,31240360,면,11.64,8.9,8.2,41590-36346,621.0,126.68295,37.2085
다사2713,am,0.168342,0.496459,-0.5574,0.4647,-0.7481,over,0.0,1,1,3,0.8748,5.688,73.0,240.0,0.3151,송산면,-0.7481,-1.0221,0.31052,1,ADD_FREQ,31240360,면,16.83,49.65,18.2,41590-36490,75.1,126.68285,37.21751
다사2714,am,0.189742,0.064024,-0.474,-1.0306,0.4404,drt,0.0,4,1,1,0.05,0.393,109.0,274.0,0.3303,송산면,0.4404,0.5567,0.36036,1,DRT,31240360,면,18.97,6.4,27.2,41590-55193,756.0,126.68275,37.22653
다사2715,am,0.280672,0.622776,-0.1195,0.9015,-1.021,mid,0.0,1,2,4,0.8472,14.302,184.0,242.0,0.3207,송산면,-1.021,-1.021,0.40785,2,ADD_FREQ,31240360,면,28.07,62.28,46.0,41590-55194,91.7,126.68265,37.23554
다사2716,am,0.160516,0.011,-0.5879,-1.214,0.4443,mid,0.0,4,1,0,0.05,0.0,78.0,12.0,0.6667,송산면,0.4443,0.6261,0.32103,1,DRT,31240360,면,16.05,1.1,19.5,41590-55864,913.1,126.68256,37.24455
다사2717,am,0.080631,0.011,-0.8994,-1.214,0.1427,mid,0.0,3,0,0,0.05,0.0,13.0,0.0,0.0,송산면,0.1427,0.3146,0.16126,0,DRT,31240360,면,8.06,1.1,3.2,41590-60062,880.0,126.68246,37.25357
다사2718,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,1374.7,126.68236,37.26258
다사2720,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,3.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,3181.4,126.68217,37.28061
다사2802,am,0.412076,0.355431,0.3929,-0.0229,0.4158,mid,0.0,4,3,2,0.209,5.92,149.0,148.0,0.1879,서신면,0.4158,0.4158,0.37945,2,NEW_STOP,31240370,면,41.21,35.54,37.2,41590-37220,474.6,126.69517,37.11844
다사2803,am,0.304741,0.56199,-0.0256,0.6913,-0.7169,mid,0.0,1,3,3,0.5772,14.17,240.0,52.0,0.3,서신면,-0.7169,-0.7169,0.44924,3,ADD_FREQ,31240370,면,30.47,56.2,60.0,41590-37670,253.7,126.69507,37.12746
다사2804,am,0.308244,0.506666,-0.012,0.5,-0.512,mid,0.0,2,3,3,0.4378,12.002,323.0,129.0,0.2693,서신면,-0.512,-0.512,0.48521,3,NEW_STOP,31240370,면,30.82,50.67,80.8,41590-37482,337.3,126.69498,37.13647
다사2805,am,0.186971,0.246688,-0.4848,-0.399,-0.0672,drt,0.0,3,1,1,0.0682,3.256,93.0,18.0,0.4516,서신면,-0.0672,-0.0858,0.34662,1,DRT,31240370,면,18.7,24.67,23.2,41590-36840,559.1,126.69488,37.14548
다사2806,am,0.171086,0.228227,-0.5467,-0.4628,-0.062,mid,0.0,3,1,1,0.1848,2.23,69.0,552.0,0.2609,서신면,-0.062,-0.0839,0.3013,1,NEW_STOP,31240370,면,17.11,22.82,17.2,41590-55209,489.1,126.69479,37.1545
다사2807,am,0.221608,0.133229,-0.3497,-0.7913,0.3865,mid,0.0,4,2,1,0.05,1.147,223.0,89.0,0.4036,서신면,0.3865,0.4416,0.44041,2,DRT,31240370,면,22.16,13.32,55.8,41590-60102,570.7,126.69469,37.16351
다사2808,am,0.412899,0.85918,0.3961,1.719,-1.323,ok,0.0,0,3,4,0.9102,60.506,340.0,449.0,0.2647,서신면,-1.323,-1.323,0.4885,3,ADD_FREQ,31240370,면,41.29,85.92,85.0,41590-37031,53.9,126.6946,37.17252
다사2809,am,0.214903,0.410657,-0.3759,0.168,-0.4666,mid,0.0,2,2,2,0.288,7.767,183.0,85.0,0.3825,서신면,-0.4666,-0.5439,0.40831,2,NEW_STOP,31240370,면,21.49,41.07,45.8,41590-36491,427.2,126.6945,37.18154
다사2810,am,0.228801,0.326324,-0.3217,-0.1236,-0.177,mid,0.0,3,2,2,0.6368,2.203,143.0,106.0,0.4895,서신면,-0.177,-0.1981,0.38591,2,ADD_FREQ,31240370,면,22.88,32.63,35.8,41590-37371,217.9,126.69441,37.19055
다사2811,am,0.201125,0.205554,-0.4296,-0.5412,0.0917,drt,0.0,3,1,1,0.4242,1.017,120.0,149.0,0.3,서신면,0.0917,0.1116,0.36926,2,NEW_STOP,31240370,면,20.11,20.56,30.0,41590-37923,345.5,126.69431,37.19956
다사2812,am,0.098085,0.011,-0.8313,-1.214,0.1972,mid,0.0,3,0,0,0.05,0.0,33.0,262.0,0.0,송산면,0.1972,0.3827,0.19617,0,DRT,31240360,면,9.81,1.1,8.2,41590-37362,1121.4,126.69421,37.20858
다사2813,am,0.2956,0.303883,-0.0613,-0.2012,0.1399,mid,0.0,3,3,2,0.2392,3.81,392.0,1359.0,0.0918,송산면,0.1399,0.1399,0.51229,3,NEW_STOP,31240360,면,29.56,30.39,98.0,41590-36496,456.5,126.69412,37.21759
다사2814,am,0.273562,0.458391,-0.1472,0.3331,-0.4803,mid,0.0,2,2,3,0.2108,12.138,191.0,376.0,0.3403,송산면,-0.4803,-0.4803,0.4204,2,NEW_STOP,31240360,면,27.36,45.84,47.8,41590-55197,473.5,126.69402,37.2266
다사2815,am,0.201331,0.299916,-0.4288,-0.2149,-0.1758,mid,0.0,3,1,2,0.0847,4.803,118.0,123.0,0.4576,송산면,-0.1758,-0.2139,0.36451,1,DRT,31240360,면,20.13,29.99,29.5,41590-55862,549.2,126.69393,37.23562
다사2816,am,0.166807,0.299599,-0.5634,-0.216,-0.2527,mid,0.0,2,1,2,0.1657,4.181,73.0,11.0,0.5068,송산면,-0.2527,-0.3474,0.30745,1,NEW_STOP,31240360,면,16.68,29.96,18.2,41590-60065,500.6,126.69383,37.24463
다사2817,am,0.268664,0.578918,-0.1663,0.7499,-0.9086,mid,0.0,1,2,3,0.7765,11.82,317.0,28.0,0.3407,송산면,-0.9086,-0.9161,0.48167,3,ADD_FREQ,31240360,면,26.87,57.89,79.2,41590-60062,134.1,126.69373,37.25364
다사2818,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,1064.8,126.69364,37.26266
다사2819,am,0.0,0.011,-1.2137,-1.214,0.0,mid,0.0,3,0,0,0.05,0.0,0.0,0.0,0.0,송산면,0.0,0.0003,0.0,0,DRT,31240360,면,0.0,1.1,0.0,41590-60062,2061.0,126.69354,37.27167
다사2903,am,0.044488,0.011,-1.0403,-1.214,0.0535,mid,0.0,3,0,0,0.05,0.0,5.0,0.0,1.0,서신면,0.0535,0.1737,0.08898,0,DRT,31240370,면,4.45,1.1,1.2,41590-55216,1054.4,126.70633,37.12753
다사2904,am,0.237076,0.432801,-0.2894,0.2446,-0.4883,mid,0.0,2,2,2,0.2742,9.262,158.0,38.0,0.443,서신면,-0.4883,-0.534,0.39813,2,NEW_STOP,31240370,면,23.71,43.28,39.5,41590-36765,435.5,126.70624,37.13655
다사2905,am,0.224536,0.474728,-0.3383,0.3896,-0.6425,over,0.0,2,2,3,0.6105,7.398,173.0,32.0,0.4162,서신면,-0.6425,-0.7279,0.40534,2,ADD_FREQ,31240370,면,22.45,47.47,43.2,41590-55138,233.7,126.70614,37.14556
다사2906,am,0.216377,0.537814,-0.3701,0.6077,-0.8426,over,0.0,1,2,3,0.5998,11.642,118.0,77.0,0.4407,서신면,-0.8426,-0.9779,0.35688,1,ADD_FREQ,31240370,면,21.64,53.78,29.5,41590-55222,240.1,126.70605,37.15457
다사2907,am,0.476508,0.748778,0.6441,1.3372,-0.6932,ok,0.0,2,3,4,0.7335,38.329,461.0,460.0,0.2668,서신면,-0.6932,-0.6932,0.53241,3,ADD_FREQ,31240370,면,47.65,74.88,115.2,41590-55214,159.9,126.70595,37.16359
다사2908,am,0.593063,0.884349,1.0985,1.806,-0.7076,ok,0.0,1,4,4,0.8543,76.731,945.0,270.0,0.2392,서신면,-0.7076,-0.7076,0.63723,4,ADD_FREQ,31240370,면,59.31,88.43,236.2,41590-36495,87.4,126.70586,37.1726
다사2909,am,0.35787,0.825168,0.1815,1.6014,-1.4199,mid,0.0,0,3,4,0.7902,57.648,200.0,174.0,0.325,서신면,-1.4199,-1.4199,0.41452,2,ADD_FREQ,31240370,면,35.79,82.52,50.0,41590-37048,125.9,126.70577,37.18161
다사2910,am,0.204728,0.335487,-0.4155,-0.0919,-0.269,mid,0.0,2,2,2,0.05,6.602,104.0,138.0,0.375,서신면,-0.269,-0.3236,0.34107,1,DRT,31240370,면,20.47,33.55,26.0,41590-37061,699.3,126.70567,37.19063
다사2911,am,0.19078,0.462723,-0.4699,0.3481,-0.6494,over,0.0,2,1,3,0.751,5.422,118.0,85.0,0.5508,송산면,-0.6494,-0.818,0.35908,1,ADD_FREQ,31240360,면,19.08,46.27,29.5,41590-37455,149.4,126.70558,37.19964
다사2912,am,0.154214,0.015106,-0.6125,-1.1998,0.4061,mid,0.0,4,1,1,0.05,0.026,68.0,147.0,0.4559,송산면,0.4061,0.5873,0.30799,1,DRT,31240360,면,15.42,1.51,17.0,41590-37364,775.8,126.70548,37.20865
다사2913,am,0.193282,0.102069,-0.4602,-0.8991,0.3514,drt,0.0,4,1,1,0.05,0.767,148.0,131.0,0.3514,송산면,0.3514,0.4389,0.38056,2,DRT,31240360,면,19.33,10.21,37.0,41590-55203,702.7,126.70539,37.21767
다사2914,am,0.265429,0.553608,-0.1789,0.6623,-0.8278,mid,0.0,1,2,3,0.523,14.509,223.0,184.0,0.2466,송산면,-0.8278,-0.8412,0.43259,2,ADD_FREQ,31240360,면,26.54,55.36,55.8,41590-37046,286.2,126.70529,37.22668
